date,delay,destination,distance,origin
2001-01-19 19:55:00,-8,PVD,108,ISP
2001-01-22 12:45:00,2,TPA,487,MSY
2001-03-16 08:00:00,-2,ABQ,289,LBB
2001-02-02 08:00:00,-17,LAS,1140,MCI
2001-03-15 10:55:00,25,OAK,407,LAS
2001-03-12 11:40:00,7,LAS,256,PHX
2001-01-07 14:40:00,1,ALB,288,BWI
2001-03-29 14:15:00,-8,MCI,1048,TPA
2001-03-14 19:46:00,14,BNA,588,BWI
2001-01-23 14:30:00,0,SAN,304,PHX
2001-03-16 20:25:00,79,SLC,1156,STL
2001-01-21 14:00:00,-12,HOU,453,TUL
2001-02-22 18:25:00,12,HOU,759,ABQ
2001-01-09 15:03:00,40,SJC,417,SAN
2001-03-18 14:45:00,70,GEG,224,SEA
2001-01-11 20:47:00,51,GEG,546,SLC
2001-01-12 19:45:00,-2,MDW,1166,FLL
2001-02-25 16:03:00,13,LAS,407,OAK
2001-02-06 07:00:00,-5,MCI,1072,MCO
2001-03-05 14:35:00,-2,JAX,318,FLL
2001-02-11 08:23:00,3,DAL,217,IAH
2001-02-25 08:30:00,21,SFO,447,SAN
2001-02-18 10:20:00,8,PHX,507,SLC
2001-01-05 18:20:00,0,HOU,192,SAT
2001-02-12 11:45:00,-5,BNA,395,MDW
2001-01-11 13:20:00,-10,AUS,756,BNA
2001-03-02 08:45:00,0,LIT,296,STL
2001-02-28 06:30:00,-6,MDW,229,DTW
2001-02-15 08:30:00,-10,LAX,370,PHX
2001-03-06 21:35:00,7,ONT,389,SMF
2001-03-01 07:10:00,2,MDW,271,SDF
2001-01-05 20:55:00,-10,BNA,491,MCI
2001-03-30 13:00:00,44,MCI,718,ABQ
2001-01-15 09:43:00,-5,MCI,1140,LAS
2001-03-19 15:25:00,-2,LAX,373,SMF
2001-01-11 08:15:00,-5,IND,162,MDW
2001-01-07 10:44:00,20,DAL,580,ABQ
2001-03-20 07:50:00,0,TPA,197,FLL
2001-03-06 10:57:00,19,PHX,1444,MDW
2001-03-18 11:45:00,-11,ELP,562,DAL
2001-02-27 07:15:00,7,BNA,756,AUS
2001-02-15 16:22:00,10,FLL,197,TPA
2001-02-09 06:30:00,-7,OKC,181,DAL
2001-03-02 06:45:00,3,BNA,1959,OAK
2001-02-13 07:40:00,-14,OAK,371,SNA
2001-02-20 09:35:00,0,PVD,328,BWI
2001-02-07 07:57:00,62,MDW,632,RDU
2001-02-13 11:35:00,-2,BDL,283,BWI
2001-03-16 22:34:00,67,CLE,487,STL
2001-03-29 18:05:00,-18,RDU,1162,AUS
2001-01-30 14:32:00,10,ABQ,677,LAX
2001-03-05 16:52:00,17,ABQ,718,MCI
2001-01-09 17:05:00,-2,STL,1156,SLC
2001-02-21 13:25:00,-7,LAX,677,ABQ
2001-03-07 09:45:00,15,BUR,358,SMF
2001-01-07 19:50:00,75,BWI,842,TPA
2001-02-26 06:00:00,2,SNA,371,OAK
2001-03-16 08:20:00,5,MCO,550,MSY
2001-01-03 21:50:00,0,LBB,293,DAL
2001-03-10 19:05:00,-5,MDW,251,STL
2001-03-16 00:42:00,138,HOU,303,MSY
2001-01-02 09:30:00,34,PHX,370,LAX
2001-02-12 18:21:00,70,OAK,543,PDX
2001-02-19 09:30:00,-1,MSY,513,JAX
2001-03-26 20:50:00,-1,SMF,480,SAN
2001-01-07 12:45:00,40,SMF,373,LAX
2001-03-14 08:55:00,-3,HOU,303,MSY
2001-02-18 17:15:00,-6,MDW,405,MCI
2001-03-13 08:05:00,48,FLL,318,JAX
2001-03-01 11:19:00,23,HOU,1246,BWI
2001-03-03 07:25:00,-8,LAS,758,AMA
2001-02-07 12:00:00,-5,GEG,224,SEA
2001-02-25 10:25:00,3,SMF,480,SAN
2001-02-11 13:25:00,-3,HOU,359,JAN
2001-01-15 08:55:00,-5,HOU,187,CRP
2001-02-22 20:52:00,14,MCI,1044,PHX
2001-02-08 16:20:00,-15,LAX,308,SJC
2001-01-08 11:00:00,-20,SEA,671,OAK
2001-01-22 15:00:00,-3,SAN,628,ABQ
2001-01-03 07:00:00,-13,SFO,447,SAN
2001-01-16 16:20:00,-8,MDW,395,BNA
2001-02-21 07:00:00,-2,ELP,347,PHX
2001-03-07 14:32:00,65,HOU,1020,PHX
2001-01-13 18:20:00,-3,PHX,1448,BNA
2001-03-02 21:34:00,36,BUR,358,SMF
2001-01-20 06:45:00,-2,BHM,460,TPA
2001-01-20 17:00:00,-5,HOU,192,SAT
2001-03-29 13:25:00,13,SLC,507,PHX
2001-01-12 20:40:00,-1,HOU,276,HRL
2001-02-16 18:08:00,8,MCO,1848,PHX
2001-02-27 07:00:00,-8,MSY,303,HOU
2001-01-29 14:45:00,-6,RDU,587,TPA
2001-01-31 19:30:00,-7,SAN,258,LAS
2001-02-01 18:35:00,10,HOU,187,CRP
2001-03-03 07:00:00,0,LAS,407,OAK
2001-02-27 14:57:00,25,SMF,480,SAN
2001-01-06 21:20:00,7,IND,451,MCI
2001-03-09 18:40:00,64,SJC,296,BUR
2001-01-05 14:00:00,-4,PHX,325,ONT
2001-01-14 14:30:00,-5,HOU,687,STL
2001-02-28 18:55:00,125,SMF,647,PHX
2001-01-12 06:30:00,-2,SEA,224,GEG
2001-02-25 15:21:00,65,MCI,405,MDW
2001-02-13 10:15:00,-2,ELP,636,SAN
2001-02-26 09:56:00,-2,SDF,271,MDW
2001-01-30 10:05:00,28,LAX,370,PHX
2001-02-18 07:05:00,4,SDF,727,TPA
2001-02-26 20:35:00,-2,PHX,646,OAK
2001-03-17 09:50:00,3,SDF,271,MDW
2001-02-26 08:00:00,-9,BNA,822,SAT
2001-01-23 16:40:00,-20,HOU,1235,LAS
2001-03-22 13:30:00,-10,HOU,239,DAL
2001-03-11 19:55:00,0,MSY,437,DAL
2001-03-04 12:35:00,7,SAN,367,TUS
2001-01-14 07:55:00,12,ABQ,718,MCI
2001-02-27 15:35:00,6,MDW,611,BWI
2001-03-22 14:45:00,-14,MCO,1073,ALB
2001-03-26 09:24:00,9,LAS,407,OAK
2001-01-16 13:00:00,-1,LAS,345,RNO
2001-01-14 13:40:00,14,ONT,197,LAS
2001-01-28 09:30:00,-15,BWI,281,BUF
2001-01-10 17:51:00,32,SJC,342,SNA
2001-01-14 15:35:00,27,LAS,258,SAN
2001-01-18 17:44:00,20,HOU,239,DAL
2001-03-01 12:50:00,91,OAK,671,SEA
2001-03-29 20:40:00,-5,CLE,307,MDW
2001-02-20 18:30:00,-6,LAX,337,OAK
2001-01-31 13:00:00,-2,ONT,361,OAK
2001-03-13 18:25:00,-9,SJC,417,SAN
2001-02-08 19:40:00,-15,SFO,651,PHX
2001-02-13 17:04:00,10,HOU,192,SAT
2001-02-03 07:53:00,4,LAS,1521,MDW
2001-01-25 06:15:00,-5,SJC,697,SEA
2001-03-01 09:35:00,0,LAS,236,LAX
2001-01-13 15:18:00,2,RNO,188,SJC
2001-01-15 08:15:00,5,IND,162,MDW
2001-03-04 16:05:00,24,JAX,318,FLL
2001-02-06 19:30:00,-12,MHT,1236,MCI
2001-01-02 15:45:00,-10,IAH,217,DAL
2001-02-18 16:05:00,5,LAS,407,OAK
2001-03-17 10:35:00,-5,MCI,1363,LAX
2001-01-19 20:35:00,20,OAK,325,BUR
2001-03-13 19:03:00,14,ABQ,889,OAK
2001-03-01 10:35:00,-4,OAK,180,RNO
2001-01-17 21:35:00,-10,SAN,417,SJC
2001-02-19 11:08:00,36,LAX,451,TUS
2001-01-19 20:15:00,-8,HOU,187,CRP
2001-01-27 13:05:00,-10,BWI,588,BNA
2001-02-21 18:10:00,0,HOU,1235,LAS
2001-01-28 14:35:00,30,MCO,534,RDU
2001-01-05 11:44:00,10,SLC,588,OAK
2001-03-20 16:05:00,8,LAS,197,ONT
2001-03-25 11:20:00,-3,SLC,630,PDX
2001-02-20 14:30:00,2,DAL,580,ABQ
2001-03-18 07:25:00,-7,LAS,758,AMA
2001-02-27 16:05:00,7,BNA,588,BWI
2001-03-13 07:00:00,-3,MCI,313,OKC
2001-02-15 07:00:00,5,IAH,217,DAL
2001-01-01 12:40:00,4,IND,229,STL
2001-01-18 08:47:00,7,MSY,303,HOU
2001-02-18 19:00:00,16,SAN,417,SJC
2001-03-29 19:13:00,20,RDU,443,BNA
2001-01-04 12:20:00,13,IND,708,MSY
2001-02-15 08:30:00,84,STL,229,IND
2001-03-06 06:20:00,-5,MSY,303,HOU
2001-03-05 08:45:00,0,LBB,293,DAL
2001-02-20 12:30:00,12,STL,251,MDW
2001-02-19 11:57:00,25,SJC,308,LAX
2001-03-23 17:45:00,0,MDW,251,STL
2001-02-07 12:30:00,1,SNA,342,SJC
2001-03-02 17:10:00,-8,JAN,359,HOU
2001-02-05 10:30:00,-5,OAK,361,ONT
2001-03-16 15:56:00,3,LAS,407,OAK
2001-02-04 11:15:00,-15,ONT,197,LAS
2001-01-26 08:00:00,0,HOU,303,MSY
2001-01-24 17:20:00,-1,DAL,319,MAF
2001-02-16 08:20:00,5,SAT,248,DAL
2001-01-15 17:10:00,42,RNO,180,OAK
2001-01-26 18:15:00,25,AUS,189,DAL
2001-01-24 09:10:00,-10,OAK,361,ONT
2001-01-15 14:18:00,46,BUF,281,BWI
2001-03-28 16:05:00,-10,BUF,281,BWI
2001-03-21 10:55:00,-15,MCO,1142,MHT
2001-01-19 11:20:00,10,STL,351,TUL
2001-03-16 15:50:00,10,BNA,1797,LAX
2001-03-11 21:00:00,33,RNO,345,LAS
2001-01-12 21:20:00,35,FLL,318,JAX
2001-03-01 15:53:00,38,TUS,365,LAS
2001-03-17 13:50:00,-5,LAX,236,LAS
2001-02-17 14:55:00,-3,DAL,437,MSY
2001-02-05 13:10:00,-9,LAS,256,PHX
2001-03-20 09:05:00,-13,SAN,628,ABQ
2001-02-14 21:07:00,47,LAX,370,PHX
2001-01-11 10:15:00,15,PHX,1262,STL
2001-03-25 18:40:00,-1,PDX,543,OAK
2001-03-07 20:55:00,13,MHT,377,BWI
2001-01-09 20:30:00,-20,JAX,663,BWI
2001-01-29 10:20:00,10,LAS,1140,MCI
2001-02-21 07:55:00,0,LAX,1797,BNA
2001-03-29 09:45:00,6,CMH,1772,LAS
2001-03-29 10:59:00,9,MCI,919,SLC
2001-03-27 21:50:00,74,DAL,189,AUS
2001-03-22 10:00:00,-9,DTW,229,MDW
2001-03-13 17:55:00,-10,SAN,304,PHX
2001-03-21 16:43:00,22,HOU,187,CRP
2001-01-19 08:30:00,-6,PHX,1262,STL
2001-01-11 09:55:00,5,PHX,647,SMF
2001-03-19 15:55:00,5,BUR,325,OAK
2001-03-05 12:20:00,-1,MDW,405,MCI
2001-01-30 06:30:00,-3,DAL,189,AUS
2001-03-16 07:10:00,2,JAX,318,FLL
2001-02-03 15:40:00,-8,BWI,377,MHT
2001-02-02 11:27:00,1,ELP,677,HOU
2001-01-15 09:27:00,20,BWI,283,BDL
2001-03-16 08:05:00,-8,PBI,174,TPA
2001-01-16 06:30:00,-10,SEA,224,GEG
2001-01-19 08:28:00,5,BNA,588,BWI
2001-01-26 06:55:00,25,LAS,1591,IND
2001-03-13 10:25:00,-2,SAN,480,SMF
2001-03-10 15:20:00,-9,STL,254,SDF
2001-02-06 18:18:00,4,BUR,325,OAK
2001-03-16 16:33:00,48,OKC,419,HOU
2001-03-07 17:10:00,-6,MDW,162,IND
2001-02-28 16:20:00,-10,LAX,308,SJC
2001-01-07 17:10:00,12,STL,1262,PHX
2001-01-03 07:00:00,-15,HOU,1235,LAS
2001-02-13 10:10:00,50,STL,687,HOU
2001-03-01 16:25:00,18,GEG,287,BOI
2001-01-08 19:40:00,-1,DAL,293,LBB
2001-03-08 22:30:00,90,SJC,333,ONT
2001-01-28 06:40:00,0,LAS,397,SMF
2001-01-03 08:12:00,1,OAK,325,BUR
2001-03-04 11:10:00,0,AUS,341,LBB
2001-03-07 21:15:00,-14,IND,515,BWI
2001-01-30 07:50:00,5,MDW,229,DTW
2001-02-27 10:55:00,-7,MSY,303,HOU
2001-01-23 21:30:00,-1,HOU,239,DAL
2001-01-08 08:05:00,0,MDW,162,IND
2001-02-10 07:57:00,28,MCI,904,RDU
2001-03-21 15:24:00,9,MSY,303,HOU
2001-03-22 07:00:00,-7,HOU,303,MSY
2001-03-11 21:45:00,-2,LAS,236,LAX
2001-02-22 10:57:00,55,LAX,308,SJC
2001-02-21 06:30:00,-2,LAX,337,OAK
2001-02-05 08:30:00,8,SAN,417,SJC
2001-02-20 18:10:00,-5,ELP,714,LAX
2001-03-22 15:52:00,-10,ONT,325,PHX
2001-03-27 10:00:00,-20,LAX,337,OAK
2001-03-15 22:00:00,27,AUS,189,DAL
2001-03-31 12:00:00,14,ELP,714,LAX
2001-03-01 15:20:00,46,SAT,248,DAL
2001-02-14 19:08:00,33,SJC,417,SAN
2001-01-07 14:19:00,14,DAL,580,ABQ
2001-01-17 21:50:00,10,LAS,258,SAN
2001-02-26 06:30:00,-15,STL,687,HOU
2001-02-10 15:25:00,-5,RNO,564,SEA
2001-02-02 17:15:00,0,HOU,670,BNA
2001-01-10 11:00:00,3,HOU,239,DAL
2001-02-25 18:25:00,13,LAS,256,PHX
2001-01-18 19:50:00,0,MCI,1140,LAS
2001-03-13 17:35:00,12,PVD,842,MDW
2001-03-10 13:38:00,10,HOU,1020,PHX
2001-01-27 07:55:00,-15,SAN,367,TUS
2001-02-18 12:29:00,10,PVD,328,BWI
2001-03-27 18:20:00,-2,BWI,842,TPA
2001-03-13 11:06:00,0,HOU,393,LIT
2001-02-22 20:54:00,14,AUS,189,DAL
2001-01-19 19:42:00,14,SJC,417,SAN
2001-03-11 17:33:00,17,MCO,550,MSY
2001-03-01 14:40:00,-15,SMF,479,PDX
2001-03-08 06:30:00,0,DAL,217,IAH
2001-03-27 10:50:00,0,ELP,714,LAX
2001-01-07 21:45:00,-10,BOI,291,SLC
2001-03-23 18:52:00,27,LAX,451,TUS
2001-01-05 20:00:00,13,MSY,303,HOU
2001-03-20 06:30:00,-8,AUS,148,HOU
2001-01-05 22:15:00,25,LAS,397,SMF
2001-01-30 07:20:00,-7,PVD,108,ISP
2001-03-03 07:40:00,7,SJC,308,LAX
2001-02-03 13:45:00,7,BWI,737,STL
2001-01-05 12:00:00,-8,GEG,224,SEA
2001-03-04 10:05:00,3,PHX,256,LAS
2001-03-31 12:05:00,-2,ELP,347,PHX
2001-03-01 11:52:00,37,BWI,611,MDW
2001-03-11 12:00:00,6,ISP,220,BWI
2001-03-30 18:35:00,0,LAS,197,ONT
2001-01-11 12:45:00,-8,TPA,487,MSY
2001-01-04 06:30:00,-10,SJC,308,LAX
2001-03-03 15:43:00,23,FLL,178,MCO
2001-02-28 07:15:00,12,LAS,386,SJC
2001-02-28 08:00:00,-10,SMF,389,ONT
2001-01-26 06:38:00,3,HOU,441,MAF
2001-01-22 13:15:00,-5,MCO,550,MSY
2001-03-21 18:35:00,-2,PBI,174,TPA
2001-03-14 17:50:00,178,HOU,239,DAL
2001-01-01 16:34:00,3,OAK,361,ONT
2001-02-05 18:10:00,-2,SAN,447,SFO
2001-02-19 12:55:00,5,LAS,1069,SAT
2001-02-09 06:30:00,-12,LAS,236,LAX
2001-02-05 11:55:00,7,TPA,180,JAX
2001-02-08 09:40:00,-8,BUR,325,OAK
2001-03-29 16:28:00,0,SJC,308,LAX
2001-03-20 07:00:00,-5,LAS,256,PHX
2001-03-28 22:40:00,0,ONT,389,SMF
2001-01-07 21:25:00,12,LAX,373,SMF
2001-02-25 14:41:00,14,SLC,422,RNO
2001-02-17 16:25:00,0,STL,440,DTW
2001-03-16 17:15:00,-2,DAL,239,HOU
2001-01-12 08:15:00,-1,ABQ,580,DAL
2001-02-02 15:50:00,3,PHX,621,SJC
2001-03-19 09:50:00,-11,LAS,1501,MSY
2001-03-16 08:35:00,-3,ONT,325,PHX
2001-01-23 13:35:00,-12,DAL,562,ELP
2001-03-09 22:40:00,87,OKC,833,PHX
2001-02-06 12:30:00,-4,LAX,370,PHX
2001-01-10 06:50:00,-5,SLC,507,PHX
2001-03-08 13:50:00,8,MCI,1363,LAX
2001-03-12 08:10:00,-5,HOU,148,AUS
2001-02-15 14:00:00,14,PHX,1020,HOU
2001-03-16 07:05:00,-7,ELP,223,ABQ
2001-03-10 09:30:00,0,MSY,513,JAX
2001-01-30 20:13:00,19,LAS,236,LAX
2001-02-07 21:15:00,-4,MAF,319,DAL
2001-02-27 09:00:00,3,AUS,1090,LAS
2001-02-11 10:55:00,11,BUR,369,PHX
2001-02-08 11:35:00,-6,TUL,351,STL
2001-02-07 07:40:00,-1,RDU,587,TPA
2001-02-18 18:02:00,43,SMF,373,LAX
2001-03-25 21:20:00,-9,FLL,178,MCO
2001-01-03 17:17:00,5,BNA,395,MDW
2001-01-18 08:35:00,-15,ONT,325,PHX
2001-01-08 15:50:00,-10,SDF,271,MDW
2001-01-12 20:55:00,-10,MDW,251,STL
2001-01-24 16:32:00,14,OKC,833,PHX
2001-03-14 17:50:00,-5,SMF,389,ONT
2001-03-25 16:10:00,-13,BNA,1448,PHX
2001-03-01 15:45:00,0,DTW,229,MDW
2001-03-18 08:10:00,0,PHX,328,ABQ
2001-03-31 17:30:00,-3,LAS,256,PHX
2001-03-27 14:20:00,-5,DAL,580,ABQ
2001-03-08 21:15:00,7,STL,251,MDW
2001-03-25 14:00:00,-4,HOU,453,TUL
2001-02-04 07:45:00,5,MSY,487,TPA
2001-01-28 20:40:00,-5,STL,1262,PHX
2001-03-19 11:00:00,-6,DAL,239,HOU
2001-01-04 18:10:00,19,HOU,148,AUS
2001-03-06 22:15:00,-1,MDW,251,STL
2001-01-02 07:18:00,22,MDW,423,OMA
2001-03-22 21:15:00,-1,CLE,487,STL
2001-02-10 12:50:00,66,ELP,714,LAX
2001-03-06 10:20:00,-4,HOU,359,JAN
2001-02-14 09:40:00,-9,BOI,520,LAS
2001-01-17 15:40:00,-4,DTW,229,MDW
2001-02-01 10:45:00,7,LAS,258,SAN
2001-02-23 16:00:00,0,BUR,325,OAK
2001-03-02 07:55:00,5,HRL,276,HOU
2001-01-29 18:55:00,9,PHX,651,SFO
2001-01-26 14:40:00,22,LAS,256,PHX
2001-02-06 11:45:00,-7,OAK,325,BUR
2001-02-19 13:25:00,35,LAX,590,SLC
2001-01-31 11:30:00,-2,LAS,487,ABQ
2001-03-06 07:04:00,9,TUL,237,DAL
2001-02-23 08:48:00,75,LAS,1521,MDW
2001-01-24 13:10:00,-3,DAL,319,MAF
2001-02-28 10:37:00,21,BWI,495,SDF
2001-02-11 19:15:00,13,PHX,1262,STL
2001-02-07 12:40:00,-12,BNA,484,JAX
2001-02-19 20:15:00,-8,DAL,248,SAT
2001-02-09 07:15:00,-9,BNA,756,AUS
2001-01-13 19:15:00,2,DAL,189,AUS
2001-02-28 13:00:00,-6,DAL,239,HOU
2001-03-26 09:00:00,1,MHT,838,MDW
2001-02-07 13:37:00,13,LAS,258,SAN
2001-02-27 10:05:00,-3,MAF,441,HOU
2001-02-25 16:25:00,-23,BWI,1999,PHX
2001-03-14 16:25:00,7,FLL,197,TPA
2001-02-27 12:20:00,2,OAK,407,LAS
2001-03-30 18:25:00,-9,LAS,1140,MCI
2001-01-07 07:15:00,-3,LAS,1076,TUL
2001-03-27 12:19:00,11,LAS,258,SAN
2001-02-01 16:50:00,-5,BUR,325,OAK
2001-01-19 11:15:00,0,BWI,611,MDW
2001-03-10 19:00:00,30,BWI,842,TPA
2001-01-12 06:45:00,12,BHM,460,TPA
2001-02-16 07:10:00,12,PHX,2277,PVD
2001-01-14 17:54:00,7,SMF,389,ONT
2001-02-01 17:00:00,-6,SAN,447,SFO
2001-01-25 13:30:00,-8,PDX,279,GEG
2001-03-21 13:30:00,2,HOU,1020,PHX
2001-01-13 15:37:00,22,SDF,254,STL
2001-03-29 23:06:00,30,MSY,303,HOU
2001-01-17 11:39:00,2,DAL,239,HOU
2001-03-13 20:50:00,0,TPA,612,BNA
2001-03-03 11:00:00,-3,MDW,284,CMH
2001-02-28 10:53:00,22,SAN,258,LAS
2001-02-07 11:49:00,27,PHX,1999,BWI
2001-03-08 20:59:00,38,GEG,279,PDX
2001-01-25 18:45:00,5,BDL,852,BNA
2001-01-24 12:25:00,26,SMF,373,LAX
2001-03-21 06:15:00,-20,MDW,838,MHT
2001-01-25 07:00:00,-6,MHT,377,BWI
2001-02-04 10:10:00,4,MCI,223,TUL
2001-03-18 17:25:00,0,CLE,307,MDW
2001-03-19 20:25:00,-8,SLC,590,LAX
2001-03-29 21:22:00,174,PHX,843,SAT
2001-02-16 21:35:00,62,ONT,333,SJC
2001-02-16 06:30:00,-7,PHX,304,SAN
2001-02-19 14:00:00,48,LAS,1987,BUF
2001-03-22 15:05:00,-8,MCO,550,MSY
2001-01-09 17:05:00,10,ONT,333,SJC
2001-03-23 11:00:00,-5,ELP,347,PHX
2001-02-13 17:34:00,18,OMA,342,STL
2001-02-07 07:05:00,7,SEA,671,OAK
2001-02-02 09:40:00,-18,OAK,1489,MCI
2001-01-21 15:39:00,-6,OAK,337,LAX
2001-03-05 16:00:00,11,MDW,611,BWI
2001-01-26 14:56:00,25,BHM,682,BWI
2001-02-21 14:15:00,-2,BWI,328,PVD
2001-03-09 14:28:00,0,SLC,422,RNO
2001-01-14 15:15:00,0,AMA,324,DAL
2001-02-07 18:05:00,-4,BUR,325,OAK
2001-01-02 21:35:00,40,MAF,246,ELP
2001-03-27 08:40:00,-10,MHT,377,BWI
2001-02-15 19:43:00,14,BNA,588,BWI
2001-02-23 13:12:00,14,HOU,303,MSY
2001-01-22 08:24:00,3,DAL,237,TUL
2001-03-28 10:25:00,0,BWI,288,ALB
2001-01-14 05:30:00,2,OAK,337,LAX
2001-02-23 14:08:00,45,TUL,237,DAL
2001-02-03 07:55:00,0,FLL,197,TPA
2001-03-11 10:10:00,10,MCO,178,FLL
2001-02-01 17:45:00,-8,SAN,367,TUS
2001-03-29 07:25:00,0,MDW,611,BWI
2001-03-19 21:15:00,0,CRP,187,HOU
2001-02-23 10:20:00,2,SMF,389,ONT
2001-01-13 10:10:00,2,SNA,342,SJC
2001-02-05 07:00:00,-12,HOU,239,DAL
2001-01-21 13:50:00,0,LIT,296,DAL
2001-03-21 06:30:00,-7,AUS,148,HOU
2001-02-16 16:46:00,43,HOU,239,DAL
2001-01-28 11:15:00,-6,BNA,1797,LAX
2001-03-27 21:35:00,-3,ABQ,487,LAS
2001-01-13 13:20:00,5,PVD,1137,TPA
2001-01-24 18:10:00,-4,ISP,108,PVD
2001-01-03 11:22:00,0,AUS,189,DAL
2001-02-20 14:25:00,-4,PHX,507,SLC
2001-02-08 11:20:00,0,SAT,248,DAL
2001-02-07 17:55:00,-5,BNA,177,BHM
2001-01-16 20:50:00,78,PHX,256,LAS
2001-02-27 06:00:00,-7,HOU,303,MSY
2001-01-01 13:22:00,-1,SEA,224,GEG
2001-03-11 19:15:00,1,PHX,1262,STL
2001-02-04 17:05:00,0,BWI,377,MHT
2001-02-22 09:30:00,-5,BWI,283,BDL
2001-03-29 12:00:00,-10,HOU,239,DAL
2001-02-09 14:05:00,78,SAN,446,OAK
2001-01-25 09:10:00,-11,SAN,304,PHX
2001-01-30 19:50:00,-4,ONT,361,OAK
2001-01-17 19:13:00,7,SLC,493,ABQ
2001-03-19 17:35:00,4,TPA,928,AUS
2001-03-14 20:05:00,10,DAL,217,IAH
2001-02-20 07:58:00,20,ONT,333,SJC
2001-03-06 12:10:00,-10,LAS,1140,MCI
2001-03-16 18:04:00,70,MDW,271,SDF
2001-02-22 07:00:00,0,HOU,303,MSY
2001-01-20 18:45:00,-10,MDW,405,MCI
2001-02-24 20:15:00,-18,TPA,180,JAX
2001-03-13 15:00:00,47,MDW,570,BHM
2001-01-06 19:55:00,-15,MDW,271,SDF
2001-02-04 13:20:00,2,PHX,304,SAN
2001-03-15 12:15:00,0,RNO,180,OAK
2001-03-26 08:47:00,1,BUR,325,OAK
2001-01-05 09:15:00,-1,DAL,189,AUS
2001-01-14 19:00:00,22,LAX,308,SJC
2001-03-03 13:42:00,-5,LAS,1140,MCI
2001-03-29 09:35:00,-12,PVD,907,BNA
2001-02-25 20:30:00,0,LBB,293,DAL
2001-01-28 13:00:00,-9,FLL,178,MCO
2001-01-07 13:55:00,7,SMF,358,BUR
2001-01-07 20:30:00,-6,LAX,370,PHX
2001-03-19 11:10:00,-11,RNO,601,PHX
2001-03-10 17:50:00,0,BUR,358,SMF
2001-01-31 14:15:00,5,BWI,328,PVD
2001-01-22 09:20:00,0,PDX,543,OAK
2001-02-04 07:30:00,-6,RDU,443,BNA
2001-02-21 08:00:00,3,AUS,148,HOU
2001-02-13 21:05:00,-18,PDX,630,SLC
2001-02-22 08:58:00,10,LAS,1235,HOU
2001-01-17 09:27:00,18,STL,440,DTW
2001-02-04 08:00:00,-10,RNO,345,LAS
2001-03-17 14:45:00,9,STL,237,MCI
2001-03-12 10:45:00,43,MSY,708,IND
2001-01-11 08:15:00,-2,MAF,319,DAL
2001-03-22 06:40:00,-12,STL,487,CLE
2001-02-20 14:25:00,-15,ABQ,677,LAX
2001-01-04 19:35:00,5,SNA,371,OAK
2001-03-29 19:35:00,14,SMF,358,BUR
2001-01-12 15:07:00,-6,BHM,570,MDW
2001-03-08 14:49:00,5,RNO,345,LAS
2001-03-18 08:00:00,-10,BNA,822,SAT
2001-01-31 11:30:00,4,MDW,271,SDF
2001-01-02 16:21:00,1,SMF,397,LAS
2001-02-16 15:10:00,-3,DAL,248,SAT
2001-03-05 08:10:00,-2,LAS,197,ONT
2001-02-27 10:45:00,-15,MCO,787,BWI
2001-01-16 19:20:00,-15,OAK,588,SLC
2001-03-21 10:00:00,-10,MDW,1521,LAS
2001-01-28 20:43:00,21,SJC,308,LAX
2001-01-02 20:05:00,-9,HOU,192,SAT
2001-02-19 13:00:00,-11,STL,342,OMA
2001-02-22 07:35:00,-10,LAS,345,RNO
2001-03-07 17:10:00,-3,SAT,248,DAL
2001-01-23 15:20:00,-5,LAS,258,SAN
2001-02-16 07:30:00,-3,PHX,370,LAX
2001-03-10 13:53:00,20,BWI,737,STL
2001-03-04 13:30:00,21,SLC,590,LAX
2001-03-29 12:49:00,19,SMF,480,SAN
2001-01-06 08:15:00,-5,DAL,237,TUL
2001-01-13 17:15:00,0,CRP,187,HOU
2001-03-04 07:10:00,-8,MDW,251,STL
2001-01-24 21:50:00,-5,LBB,293,DAL
2001-01-27 09:50:00,-5,TPA,174,PBI
2001-02-18 16:34:00,6,SAN,304,PHX
2001-02-07 15:21:00,28,LAX,337,OAK
2001-03-26 06:40:00,-4,MDW,405,MCI
2001-01-03 21:00:00,0,TUL,237,DAL
2001-03-20 20:35:00,30,GEG,224,SEA
2001-01-14 20:43:00,75,MDW,395,BNA
2001-02-02 21:25:00,33,STL,351,TUL
2001-02-17 20:20:00,-2,MCO,718,SDF
2001-02-12 12:05:00,-3,DAL,293,LBB
2001-01-19 19:15:00,-5,MSY,1501,LAS
2001-01-26 19:38:00,110,LAX,308,SJC
2001-02-17 08:00:00,-5,RNO,345,LAS
2001-01-08 07:00:00,-12,OAK,337,LAX
2001-02-27 08:40:00,6,MDW,229,DTW
2001-02-10 21:05:00,8,SJC,333,ONT
2001-02-09 11:15:00,-9,ALB,1073,MCO
2001-01-04 15:09:00,-2,AUS,148,HOU
2001-01-14 11:50:00,-4,TPA,180,JAX
2001-02-03 07:00:00,-5,HOU,303,MSY
2001-01-31 13:58:00,0,OMA,423,MDW
2001-01-19 07:20:00,-2,MCI,1489,OAK
2001-03-21 15:55:00,-5,HOU,303,MSY
2001-01-31 10:50:00,-2,MCI,919,SLC
2001-03-28 13:15:00,4,JAX,318,FLL
2001-01-26 17:40:00,55,BUR,325,OAK
2001-02-27 12:30:00,-7,DAL,239,HOU
