date,delay,destination,distance,origin
2001-03-19 20:15:00,-5,STL,880,MCO
2001-03-18 20:54:00,3,LAS,236,LAX
2001-01-31 06:30:00,-8,MDW,229,DTW
2001-01-14 15:05:00,-5,DAL,319,MAF
2001-02-12 11:25:00,0,PHX,328,ABQ
2001-02-14 13:15:00,10,MDW,307,CLE
2001-02-23 10:25:00,6,LIT,296,STL
2001-03-25 22:19:00,11,HOU,670,BNA
2001-03-27 13:14:00,-1,PVD,1137,TPA
2001-01-10 19:30:00,110,ABQ,759,HOU
2001-02-11 21:53:00,38,SMF,389,ONT
2001-01-03 08:10:00,-25,PHX,1999,BWI
2001-01-15 06:35:00,0,FLL,197,TPA
2001-02-15 16:20:00,19,HOU,303,MSY
2001-01-21 16:05:00,0,FLL,318,JAX
2001-02-15 08:05:00,12,SNA,342,SJC
2001-02-25 15:08:00,44,BHM,682,BWI
2001-03-21 09:40:00,-10,MDW,632,RDU
2001-03-22 13:12:00,-2,BUR,369,PHX
2001-01-20 07:30:00,-10,SMF,647,PHX
2001-01-13 14:55:00,-11,BWI,328,PVD
2001-01-02 17:58:00,-1,MCO,587,JAN
2001-02-05 09:30:00,-12,TUL,223,MCI
2001-01-31 06:30:00,-4,DAL,189,AUS
2001-01-26 08:45:00,1,BHM,323,SDF
2001-02-19 15:40:00,-9,RDU,534,MCO
2001-02-19 08:35:00,12,PHX,1444,MDW
2001-02-16 20:01:00,39,AUS,872,PHX
2001-01-21 17:50:00,35,RNO,390,LAX
2001-02-19 07:20:00,-5,BWI,377,MHT
2001-01-18 18:20:00,-2,BUR,369,PHX
2001-02-26 14:05:00,51,FLL,178,MCO
2001-01-20 14:00:00,-3,LAS,397,SMF
2001-03-24 12:00:00,-5,JAX,663,BWI
2001-01-14 10:58:00,-3,ONT,333,SJC
2001-03-29 18:45:00,-10,BDL,852,BNA
2001-02-08 14:50:00,-10,SJC,333,ONT
2001-02-03 09:30:00,-4,BWI,314,CLE
2001-03-04 11:22:00,10,JAN,666,MDW
2001-02-18 15:50:00,-5,OAK,543,PDX
2001-03-22 18:57:00,-5,SAT,192,HOU
2001-03-24 09:00:00,-8,LAS,520,BOI
2001-03-19 20:35:00,-10,OAK,446,SAN
2001-03-18 19:56:00,19,MDW,395,BNA
2001-03-13 18:50:00,-7,RNO,422,SLC
2001-02-22 14:00:00,-3,HOU,453,TUL
2001-02-19 06:30:00,-4,SDF,495,BWI
2001-02-12 12:20:00,17,OAK,446,SAN
2001-01-02 07:00:00,-4,IAH,217,DAL
2001-02-27 17:55:00,-6,HOU,1235,LAS
2001-01-29 16:25:00,25,LAX,590,SLC
2001-02-05 06:30:00,1,STL,237,MCI
2001-01-31 17:55:00,7,AUS,189,DAL
2001-03-07 19:25:00,-5,LAS,236,LAX
2001-01-14 16:15:00,-11,OKC,833,PHX
2001-03-01 17:45:00,0,ISP,1034,TPA
2001-01-11 11:20:00,-4,SAT,248,DAL
2001-01-20 10:00:00,-4,OAK,337,LAX
2001-01-07 08:35:00,3,ONT,325,PHX
2001-03-24 09:50:00,4,OAK,723,GEG
2001-01-05 10:25:00,5,SAN,480,SMF
2001-02-27 21:53:00,10,LAX,370,PHX
2001-01-07 07:35:00,-2,BHM,177,BNA
2001-02-23 08:55:00,1,HOU,937,MDW
2001-03-22 18:30:00,0,ISP,220,BWI
2001-03-13 19:55:00,17,LAX,236,LAS
2001-01-10 10:05:00,-8,STL,229,IND
2001-01-19 16:35:00,-18,ABQ,718,MCI
2001-02-08 17:40:00,30,STL,229,IND
2001-03-23 13:00:00,-3,MCI,1489,SEA
2001-02-13 17:25:00,0,MCI,718,ABQ
2001-03-08 14:55:00,119,PHX,647,SMF
2001-02-01 09:00:00,-7,ALB,288,BWI
2001-03-04 13:50:00,3,LAS,1090,AUS
2001-03-06 06:30:00,-3,MSY,437,DAL
2001-03-16 11:45:00,-7,ISP,108,PVD
2001-03-01 18:46:00,7,LAS,256,PHX
2001-01-26 17:50:00,-10,TPA,1497,ABQ
2001-02-28 14:42:00,12,ABQ,628,SAN
2001-03-19 14:05:00,22,FLL,1166,MDW
2001-02-28 22:42:00,34,FLL,197,TPA
2001-03-01 22:26:00,45,LAS,236,LAX
2001-03-27 14:25:00,-7,SAN,258,LAS
2001-01-19 21:40:00,-10,DAL,189,AUS
2001-02-18 22:53:00,28,HOU,303,MSY
2001-01-10 16:09:00,10,MDW,405,MCI
2001-02-02 07:20:00,-3,SAN,447,SFO
2001-01-12 23:36:00,82,LAX,308,SJC
2001-03-24 06:45:00,-11,IND,162,MDW
2001-03-03 16:18:00,1,PHX,833,OKC
2001-01-28 20:35:00,33,DAL,293,LBB
2001-02-02 14:15:00,45,SAN,480,SMF
2001-02-11 11:50:00,4,DAL,189,AUS
2001-02-21 17:55:00,5,DTW,440,STL
2001-03-12 14:30:00,-5,OAK,646,PHX
2001-01-03 15:50:00,-8,GEG,224,SEA
2001-03-14 19:51:00,71,BNA,670,HOU
2001-02-04 09:15:00,-17,PVD,1073,MCO
2001-03-22 19:30:00,5,LAX,370,PHX
2001-01-26 17:20:00,0,MDW,307,CLE
2001-03-31 18:30:00,0,PHX,370,LAX
2001-01-24 11:27:00,30,TUS,451,LAX
2001-01-11 06:45:00,0,MDW,405,MCI
2001-03-31 16:05:00,9,SDF,271,MDW
2001-01-16 19:20:00,13,HOU,1246,BWI
2001-02-03 10:40:00,19,PBI,883,BWI
2001-03-28 17:00:00,0,BWI,495,SDF
2001-02-16 20:45:00,6,DAL,562,ELP
2001-01-26 09:00:00,13,LIT,544,MDW
2001-03-26 08:00:00,-4,BWI,883,PBI
2001-03-15 15:30:00,-15,SLC,1156,STL
2001-01-24 06:25:00,5,BOI,399,SEA
2001-03-04 19:25:00,72,MCO,178,FLL
2001-02-08 21:10:00,-6,OAK,371,SNA
2001-02-05 16:00:00,-2,DAL,239,HOU
2001-03-06 16:20:00,0,MDW,765,ISP
2001-02-04 11:52:00,2,MSY,1671,LAX
2001-02-14 08:03:00,0,MSY,321,BHM
2001-03-11 16:02:00,23,CLE,314,BWI
2001-01-01 13:50:00,2,RNO,188,SJC
2001-02-18 07:45:00,-1,MSY,487,TPA
2001-01-27 16:15:00,17,RNO,1546,HOU
2001-03-22 20:25:00,0,JAN,359,HOU
2001-01-12 22:03:00,120,BWI,515,IND
2001-02-19 15:10:00,-4,SAT,248,DAL
2001-03-21 19:30:00,0,MHT,1236,MCI
2001-01-23 18:05:00,-2,ABQ,223,ELP
2001-01-26 21:45:00,0,HRL,276,HOU
2001-03-23 08:30:00,-2,OAK,446,SAN
2001-03-22 18:45:00,-26,MCO,1073,PVD
2001-03-26 08:45:00,-4,PBI,142,MCO
2001-03-01 21:05:00,-3,IAH,217,DAL
2001-01-27 11:00:00,0,LAX,337,OAK
2001-03-22 15:48:00,30,PHX,369,BUR
2001-01-02 10:30:00,17,BHM,321,MSY
2001-01-12 13:30:00,0,BWI,328,PVD
2001-02-06 17:50:00,0,BUR,358,SMF
2001-01-20 14:45:00,24,LAS,236,LAX
2001-01-27 10:15:00,7,LAS,386,SJC
2001-02-01 13:55:00,-7,LAX,390,RNO
2001-03-10 18:45:00,-25,PDX,1481,MCI
2001-02-20 17:20:00,14,BHM,321,MSY
2001-01-03 09:20:00,0,ABQ,223,ELP
2001-03-07 17:35:00,0,JAX,318,FLL
2001-02-05 14:00:00,-2,BWI,314,CLE
2001-01-08 22:06:00,-9,HOU,670,BNA
2001-03-23 10:10:00,-7,SJC,569,PDX
2001-01-03 11:39:00,2,RNO,601,PHX
2001-03-09 13:21:00,3,MDW,307,CLE
2001-03-17 13:45:00,9,DAL,562,ELP
2001-02-13 20:30:00,-16,TPA,1048,MCI
2001-01-12 20:39:00,135,BOI,335,RNO
2001-03-28 21:05:00,-2,OAK,446,SAN
2001-03-31 13:30:00,-14,HOU,419,OKC
2001-02-17 07:40:00,9,MCI,904,RDU
2001-03-13 07:05:00,-5,DAL,296,LIT
2001-01-19 20:39:00,14,JAX,180,TPA
2001-01-26 17:50:00,102,SJC,188,RNO
2001-01-17 08:45:00,6,HOU,670,BNA
2001-01-19 16:56:00,30,SAN,480,SMF
2001-03-24 11:55:00,14,BWI,1999,PHX
2001-03-21 13:27:00,8,STL,237,MCI
2001-02-12 13:30:00,30,LAX,337,OAK
2001-01-11 13:07:00,44,STL,251,MDW
2001-01-04 19:50:00,-5,SJC,342,SNA
2001-02-01 18:15:00,-10,BNA,612,TPA
2001-01-25 14:08:00,25,SAN,417,SJC
2001-01-21 09:50:00,0,BUR,296,SJC
2001-01-13 19:45:00,-4,HOU,276,HRL
2001-01-30 09:20:00,7,BNA,758,PBI
2001-02-09 17:48:00,5,BWI,328,PVD
2001-03-11 08:00:00,-7,SLC,422,RNO
2001-03-22 16:20:00,-6,MSY,487,TPA
2001-03-20 19:35:00,-2,MCI,313,OKC
2001-02-17 12:19:00,15,MCO,616,BNA
2001-03-28 08:30:00,-4,LAX,370,PHX
2001-01-10 17:00:00,1,LBB,295,ELP
2001-02-09 09:30:00,15,LAX,370,PHX
2001-02-15 07:55:00,-4,SLC,507,PHX
2001-02-09 14:47:00,9,SAT,248,DAL
2001-01-04 21:15:00,0,IND,515,BWI
2001-03-09 08:55:00,6,SEA,697,SJC
2001-02-07 11:30:00,3,ABQ,580,DAL
2001-03-29 07:00:00,0,SMF,358,BUR
2001-01-31 15:15:00,8,AUS,993,MCO
2001-03-09 19:43:00,24,HOU,148,AUS
2001-02-16 08:32:00,12,SJC,342,SNA
2001-03-28 12:45:00,-4,PHX,601,RNO
2001-03-01 16:20:00,35,MCI,1363,LAX
2001-03-10 06:25:00,-10,SEA,689,SLC
2001-01-26 07:57:00,14,ONT,333,SJC
2001-02-12 11:45:00,0,CLE,314,BWI
2001-01-19 19:30:00,63,OAK,361,ONT
2001-01-19 14:40:00,30,FLL,318,JAX
2001-03-07 06:45:00,5,RNO,390,LAX
2001-02-03 11:30:00,-5,LAS,256,PHX
2001-03-03 07:05:00,-5,BNA,443,RDU
2001-01-09 16:05:00,-20,PHX,833,OKC
2001-03-18 15:05:00,20,BNA,1588,LAS
2001-03-05 18:35:00,4,BWI,377,MHT
2001-02-04 11:35:00,-3,CLE,487,STL
2001-01-19 15:29:00,18,TUS,365,LAS
2001-02-15 07:10:00,-10,ISP,803,BNA
2001-03-23 09:50:00,0,TPA,174,PBI
2001-03-16 09:35:00,8,MDW,405,MCI
2001-02-10 13:30:00,6,JAX,484,BNA
2001-02-19 14:37:00,42,LAX,390,RNO
2001-01-15 11:25:00,0,MSY,303,HOU
2001-03-02 09:20:00,3,PDX,543,OAK
2001-01-12 08:00:00,10,DAL,437,MSY
2001-02-18 13:50:00,7,LAS,223,BUR
2001-01-30 07:45:00,3,BWI,283,BDL
2001-03-03 07:15:00,9,TPA,842,BWI
2001-03-25 12:00:00,28,MDW,997,TPA
2001-01-23 21:15:00,-8,MAF,246,ELP
2001-02-14 17:46:00,5,LAS,1099,OMA
2001-01-17 21:59:00,9,LAX,370,PHX
2001-03-19 08:00:00,-15,SLC,689,SEA
2001-01-26 12:20:00,22,IND,708,MSY
2001-03-21 14:30:00,0,SAN,446,OAK
2001-03-15 12:05:00,0,PHX,325,ONT
2001-03-28 08:40:00,-10,STL,254,SDF
2001-02-28 11:05:00,-5,PBI,174,TPA
2001-03-01 19:35:00,20,PHX,256,LAS
2001-01-08 19:35:00,-7,LAS,256,PHX
2001-03-08 18:29:00,4,BNA,612,TPA
2001-03-22 13:08:00,3,ONT,361,OAK
2001-01-05 07:03:00,14,DTW,229,MDW
2001-03-20 17:15:00,-4,OAK,325,BUR
2001-01-28 16:00:00,-10,PVD,328,BWI
2001-02-14 15:35:00,-11,MCI,1363,LAX
2001-02-22 17:46:00,10,HOU,303,MSY
2001-01-22 16:30:00,3,LAS,386,SJC
2001-02-23 11:10:00,7,MDW,284,CMH
2001-01-10 14:11:00,20,DAL,248,SAT
2001-03-16 14:55:00,0,HOU,239,DAL
2001-03-25 12:25:00,-12,PHX,1262,STL
2001-02-01 17:05:00,-5,DAL,217,IAH
2001-02-01 17:25:00,10,DAL,237,TUL
2001-02-15 06:30:00,4,SDF,495,BWI
2001-03-20 11:30:00,-5,LAS,256,PHX
2001-03-27 20:19:00,24,DAL,239,HOU
2001-02-18 20:00:00,-10,DAL,293,LBB
2001-03-10 11:30:00,0,HOU,239,DAL
2001-03-14 17:15:00,-1,PHX,647,SMF
2001-01-16 09:05:00,-3,SAN,628,ABQ
2001-02-20 08:25:00,-2,ABQ,677,LAX
2001-01-20 14:05:00,-7,OMA,423,MDW
2001-03-29 19:30:00,22,STL,251,MDW
2001-03-08 17:17:00,87,LAS,407,OAK
2001-03-21 14:30:00,3,AUS,528,ELP
2001-03-02 12:00:00,-1,OAK,337,LAX
2001-03-10 14:25:00,20,MDW,162,IND
2001-02-10 09:15:00,0,TUL,237,DAL
2001-03-14 06:30:00,0,DAL,293,LBB
2001-01-18 15:55:00,25,IAH,217,DAL
2001-02-21 15:10:00,4,SMF,480,SAN
2001-02-02 10:10:00,11,SEA,1107,PHX
2001-03-16 12:00:00,-5,PHX,325,ONT
2001-03-20 17:00:00,0,ISP,220,BWI
2001-02-23 23:58:00,158,STL,462,OKC
2001-01-06 13:40:00,126,ALB,1073,MCO
2001-02-07 09:20:00,8,TUL,237,DAL
2001-01-07 10:45:00,13,SAN,446,OAK
2001-03-15 09:25:00,-3,BUR,358,SMF
2001-02-20 09:05:00,7,SAN,628,ABQ
2001-03-10 18:03:00,108,PHX,1020,HOU
2001-02-16 07:40:00,-1,RDU,587,TPA
2001-02-26 18:05:00,15,OAK,407,LAS
2001-02-08 16:15:00,-11,SFO,447,SAN
2001-03-26 20:00:00,-5,BWI,220,ISP
2001-03-09 14:00:00,7,PHX,325,ONT
2001-01-21 21:10:00,-5,PHX,651,SFO
2001-02-06 08:35:00,0,ELP,347,PHX
2001-03-09 15:15:00,5,SDF,254,STL
2001-03-28 12:50:00,14,SLC,590,LAX
2001-03-02 10:40:00,-15,SAN,304,PHX
2001-01-16 07:15:00,-13,PDX,344,BOI
2001-02-16 08:15:00,-2,LAX,308,SJC
2001-02-05 18:00:00,0,SEA,605,SMF
2001-03-21 20:34:00,5,MDW,307,CLE
2001-02-16 19:00:00,47,SAN,1751,BNA
2001-01-17 07:00:00,8,MSY,550,MCO
2001-03-02 09:37:00,10,TUL,223,MCI
2001-03-07 18:20:00,-5,SAT,248,DAL
2001-01-04 12:20:00,-9,LAS,1140,MCI
2001-02-25 09:00:00,-6,JAX,859,ISP
2001-02-28 11:32:00,87,PHX,1444,MDW
2001-03-25 19:15:00,-2,HOU,148,AUS
2001-01-03 19:19:00,15,LAX,236,LAS
2001-01-01 18:15:00,0,MDW,229,DTW
2001-01-23 18:30:00,-5,DAL,181,OKC
2001-02-12 06:25:00,-12,BWI,314,CLE
2001-03-08 17:40:00,25,RNO,390,LAX
2001-03-21 10:25:00,-4,SAN,258,LAS
2001-03-21 14:33:00,2,BHM,177,BNA
2001-02-25 16:55:00,20,ABQ,718,MCI
2001-02-18 19:22:00,150,BWI,912,LIT
2001-02-26 17:25:00,0,BHM,570,HOU
2001-01-24 20:43:00,5,SLC,590,LAX
2001-02-14 09:15:00,-5,MDW,395,BNA
2001-03-24 15:40:00,-1,BWI,283,BDL
2001-02-02 16:25:00,-2,HOU,687,STL
2001-01-16 09:30:00,-9,MDW,405,MCI
2001-03-23 22:15:00,-3,ELP,528,AUS
2001-02-14 21:35:00,10,LAX,373,SMF
2001-02-28 22:50:00,55,PHX,256,LAS
2001-03-15 20:50:00,47,SEA,866,LAS
2001-03-05 07:35:00,0,PHX,304,SAN
2001-02-22 17:20:00,-13,STL,934,ABQ
2001-02-09 11:40:00,7,BDL,283,BWI
2001-01-04 07:00:00,-5,PHX,328,ABQ
2001-01-04 17:10:00,-15,JAX,365,BHM
2001-01-23 18:25:00,4,LAS,1235,HOU
2001-01-30 21:05:00,0,FLL,197,TPA
2001-02-21 21:00:00,-9,DAL,239,HOU
2001-02-18 19:50:00,-13,MCI,1140,LAS
2001-02-13 09:10:00,-5,MCO,616,BNA
2001-02-16 15:45:00,55,LAX,370,PHX
2001-03-06 22:15:00,-3,FLL,197,TPA
2001-03-10 09:09:00,2,ABQ,759,HOU
2001-02-13 09:29:00,8,HOU,276,HRL
2001-01-26 06:35:00,0,SJC,417,SAN
2001-02-03 08:50:00,9,ISP,765,MDW
2001-01-13 18:50:00,-25,MCO,1050,BDL
2001-03-12 20:35:00,-3,ONT,333,SJC
2001-03-16 13:35:00,8,SMF,480,SAN
2001-02-12 14:25:00,5,SAN,258,LAS
2001-03-15 06:35:00,-3,OAK,671,SEA
2001-02-14 09:30:00,0,HOU,239,DAL
2001-01-24 08:30:00,2,SJC,386,LAS
2001-03-20 11:35:00,5,BNA,612,TPA
2001-03-27 13:35:00,12,SEA,689,SLC
2001-02-05 20:15:00,-1,OKC,181,DAL
2001-02-25 11:01:00,-2,BUR,369,PHX
2001-03-12 08:43:00,2,SJC,621,PHX
2001-02-18 12:35:00,-2,HOU,687,STL
2001-03-29 16:15:00,-1,BNA,448,CLE
2001-01-31 17:00:00,-10,OAK,543,PDX
2001-01-21 09:20:00,-7,MDW,666,JAN
2001-02-21 22:05:00,-5,DAL,248,SAT
2001-01-04 13:05:00,37,IND,229,STL
2001-03-07 10:10:00,2,MCO,178,FLL
2001-03-14 20:55:00,112,SAT,233,HRL
2001-03-11 09:05:00,-2,HOU,687,STL
2001-01-21 13:15:00,-4,JAX,318,FLL
2001-01-17 18:35:00,-5,HOU,759,ABQ
2001-02-26 20:20:00,-1,BNA,395,MDW
2001-03-23 20:02:00,11,MCO,993,AUS
2001-02-07 20:10:00,47,LAS,256,PHX
2001-03-16 14:05:00,13,ELP,562,DAL
2001-01-24 09:15:00,0,LAX,1242,AUS
2001-01-01 09:53:00,18,STL,687,HOU
2001-03-03 13:00:00,23,MDW,611,BWI
2001-02-09 23:00:00,134,SDF,495,BWI
2001-03-16 06:27:00,6,DTW,229,MDW
2001-01-23 08:40:00,-2,MSY,303,HOU
2001-01-22 11:00:00,-7,AUS,189,DAL
2001-02-23 14:35:00,25,HOU,192,SAT
2001-02-20 19:52:00,41,RNO,180,OAK
2001-02-05 19:10:00,-1,LAX,373,SMF
2001-01-26 22:05:00,7,LBB,293,DAL
2001-01-06 13:40:00,12,RNO,335,BOI
2001-02-11 09:20:00,-12,MDW,666,JAN
2001-01-25 06:05:00,6,SJC,569,PDX
2001-01-27 08:20:00,10,PHX,1020,HOU
2001-01-08 20:50:00,-9,TPA,612,BNA
2001-02-06 16:15:00,-4,HOU,419,OKC
2001-03-05 07:00:00,-10,CLE,307,MDW
2001-01-22 19:30:00,-2,LAX,370,PHX
2001-03-28 09:50:00,-2,SDF,271,MDW
2001-03-03 11:30:00,4,LAX,370,PHX
2001-01-21 10:40:00,-10,BUF,1011,MCO
2001-02-27 20:47:00,36,LAS,256,PHX
2001-02-02 17:08:00,-1,MDW,251,STL
2001-02-22 06:55:00,0,OMA,423,MDW
2001-03-30 19:25:00,0,SNA,371,OAK
2001-03-08 12:20:00,-9,SAT,496,ELP
2001-02-07 18:15:00,0,MHT,377,BWI
2001-03-16 09:30:00,5,MCI,1140,LAS
2001-02-22 15:00:00,33,AUS,528,ELP
2001-02-19 19:10:00,-5,BNA,803,ISP
2001-02-22 16:15:00,5,SAN,480,SMF
2001-01-15 16:05:00,-5,BNA,616,MCO
2001-02-19 11:20:00,0,MAF,796,LAS
2001-03-20 13:45:00,2,MSY,303,HOU
2001-03-22 18:30:00,-10,HRL,233,SAT
2001-03-20 20:20:00,5,MCI,1044,PHX
2001-03-30 13:55:00,-10,LAX,390,RNO
2001-02-11 14:15:00,-8,PVD,328,BWI
2001-03-29 08:25:00,-3,MCI,1044,PHX
2001-02-20 13:24:00,12,DAL,319,MAF
2001-01-31 07:15:00,-10,BNA,756,AUS
2001-03-17 08:40:00,0,SMF,397,LAS
2001-02-04 12:00:00,-2,PHX,256,LAS
2001-01-29 08:45:00,0,OAK,889,ABQ
2001-01-10 14:45:00,62,HRL,276,HOU
2001-03-17 13:35:00,7,MCI,313,OKC
2001-03-06 07:55:00,-5,PDX,569,SJC
2001-01-10 17:54:00,142,PDX,479,SMF
2001-01-24 19:30:00,-9,STL,687,HOU
2001-01-26 13:31:00,40,SLC,590,LAX
2001-03-18 09:35:00,-15,PHX,1044,MCI
2001-01-28 09:30:00,-4,DAL,239,HOU
2001-01-26 22:20:00,55,GEG,287,BOI
2001-02-20 19:58:00,16,SAN,446,OAK
2001-02-24 18:55:00,-9,PHX,1999,BWI
2001-01-09 21:05:00,0,ONT,361,OAK
2001-02-17 16:40:00,-10,STL,687,HOU
2001-01-16 11:45:00,-7,SMF,389,ONT
2001-03-20 15:48:00,2,BWI,283,BDL
2001-01-30 12:35:00,-10,SDF,323,BHM
2001-03-25 08:30:00,-11,MCI,1234,PVD
2001-01-16 20:25:00,47,LAS,407,OAK
2001-02-13 09:10:00,-1,PHX,304,SAN
2001-02-06 19:45:00,2,BUR,358,SMF
2001-03-05 16:05:00,-21,MDW,765,ISP
2001-03-18 09:25:00,3,SJC,308,LAX
2001-01-09 11:45:00,5,SAT,843,PHX
2001-03-09 09:40:00,8,BOI,520,LAS
2001-01-19 11:50:00,-6,SMF,389,ONT
2001-03-30 18:28:00,14,LAS,256,PHX
2001-01-12 08:15:00,36,MCI,904,RDU
2001-01-09 16:30:00,0,SAT,972,TPA
2001-01-27 17:10:00,42,BNA,1448,PHX
2001-01-22 20:20:00,0,PHX,1044,MCI
2001-03-16 12:50:00,34,ONT,361,OAK
2001-03-06 21:55:00,-10,STL,254,SDF
2001-01-26 09:00:00,25,OAK,337,LAX
2001-02-26 14:29:00,8,BUR,358,SMF
2001-03-22 11:53:00,-4,MSY,1671,LAX
2001-03-03 10:20:00,-4,OKC,833,PHX
2001-01-13 07:55:00,-5,ABQ,487,LAS
2001-01-06 09:17:00,23,SLC,588,OAK
2001-01-15 16:25:00,10,SMF,397,LAS
2001-02-04 15:30:00,10,SDF,254,STL
2001-01-14 09:35:00,-5,PDX,762,LAS
2001-02-23 22:20:00,47,LAS,1140,MCI
2001-03-16 14:20:00,4,MCO,178,FLL
2001-03-21 06:25:00,-12,LAX,451,TUS
2001-02-14 19:19:00,8,LAX,373,SMF
2001-02-12 18:33:00,-1,ABQ,332,MAF
2001-03-27 15:45:00,-7,LAS,256,PHX
2001-03-03 17:41:00,7,BWI,283,BDL
2001-02-21 21:25:00,20,SJC,308,LAX
2001-01-01 16:45:00,15,DAL,437,MSY
2001-02-25 21:08:00,29,SEA,866,LAS
2001-02-08 07:15:00,-16,BWI,515,IND
2001-02-11 11:30:00,4,SJC,308,LAX
2001-03-14 17:51:00,9,ELP,223,ABQ
2001-02-09 13:15:00,134,MCO,787,BWI
2001-03-19 11:40:00,-24,LAX,677,ABQ
2001-01-13 20:25:00,67,PHX,1262,STL
2001-02-04 13:00:00,-3,IAH,217,DAL
2001-01-19 15:25:00,32,MHT,938,BNA
2001-01-04 10:10:00,-3,LBB,341,AUS
2001-02-12 08:20:00,-17,BWI,1999,PHX
2001-01-05 10:55:00,-5,LAS,866,SEA
2001-03-07 21:00:00,-7,OAK,337,LAX
2001-03-21 20:37:00,10,JAX,180,TPA
2001-01-26 13:45:00,36,ONT,389,SMF
2001-03-18 13:45:00,10,MDW,395,BNA
2001-02-14 07:40:00,3,DAL,437,MSY
2001-02-04 14:35:00,14,LAS,236,LAX
2001-03-23 08:35:00,20,DAL,248,SAT
2001-02-12 21:15:00,5,ONT,325,PHX
2001-02-16 09:50:00,18,ONT,1751,BNA
2001-02-02 13:55:00,6,TPA,829,CMH
2001-01-31 21:22:00,10,PDX,630,SLC
2001-02-09 21:04:00,69,SJC,342,SNA
2001-01-26 15:08:00,55,SAN,258,LAS
2001-01-09 19:12:00,-4,LAX,373,SMF
2001-03-26 10:20:00,-6,OKC,833,PHX
2001-02-20 14:52:00,10,SJC,417,SAN
2001-03-15 21:21:00,56,BUR,223,LAS
2001-01-28 08:20:00,-20,MSY,550,MCO
2001-03-05 17:25:00,-8,ELP,562,DAL
2001-03-22 21:30:00,0,PHX,370,LAX
2001-02-07 10:26:00,9,BWI,495,SDF
2001-02-01 13:55:00,-9,MDW,251,STL
2001-03-28 14:15:00,-23,ISP,859,JAX
2001-03-17 11:40:00,-1,ELP,584,LAS
2001-03-11 09:05:00,7,HOU,937,MDW
2001-03-18 08:25:00,0,PHX,646,OAK
2001-02-06 13:50:00,13,BUR,325,OAK
2001-01-21 19:35:00,-3,MDW,1444,PHX
2001-03-19 08:07:00,-4,BWI,998,MSY
2001-03-01 12:05:00,19,SAN,304,PHX
2001-02-09 18:20:00,80,SAN,446,OAK
2001-01-03 14:40:00,0,SMF,479,PDX
2001-03-14 19:45:00,2,BWI,967,MCI
2001-02-18 13:15:00,3,BWI,220,ISP
2001-03-28 14:10:00,1,SJC,296,BUR
2001-03-24 14:10:00,-4,ABQ,1180,SEA
2001-03-20 19:00:00,-10,HOU,441,MAF
2001-03-08 15:09:00,14,MDW,271,SDF
2001-01-07 22:00:00,16,PHX,328,ABQ
2001-01-30 11:40:00,5,STL,410,CMH
2001-01-24 19:10:00,-3,PBI,883,BWI
2001-02-22 17:00:00,90,LAS,1099,OMA
2001-01-28 10:10:00,10,BWI,220,ISP
2001-02-28 09:10:00,19,DAL,189,AUS
2001-03-12 10:00:00,-5,BUR,369,PHX
2001-01-18 20:55:00,-8,SEA,605,SMF
2001-02-03 07:30:00,-9,BNA,471,MSY
2001-03-26 06:00:00,-10,LAX,337,OAK
2001-02-13 15:55:00,120,ELP,714,LAX
2001-02-15 07:00:00,-10,MDW,423,OMA
2001-03-05 20:57:00,29,BUR,223,LAS
2001-01-01 09:25:00,-17,SEA,1489,MCI
2001-02-16 13:05:00,1,PDX,762,LAS
2001-01-23 06:25:00,-3,SEA,689,SLC
2001-02-28 06:00:00,-10,BNA,395,MDW
2001-03-23 07:30:00,-4,BWI,288,ALB
2001-03-23 12:45:00,3,DAL,217,IAH
2001-01-15 06:10:00,-4,HOU,276,HRL
2001-03-22 07:40:00,-1,LAS,1521,MDW
2001-03-30 06:45:00,38,TPA,197,FLL
2001-01-28 17:50:00,-11,PHX,328,ABQ
2001-03-11 13:12:00,10,LAX,308,SJC
2001-02-17 19:40:00,14,LAX,1814,IND
2001-02-28 07:25:00,-11,STL,229,IND
2001-02-23 08:30:00,9,LAS,1588,BNA
2001-03-27 07:10:00,-7,LIT,912,BWI
2001-01-02 14:37:00,12,BDL,852,BNA
2001-03-16 08:45:00,19,SEA,224,GEG
2001-03-14 16:25:00,7,LAS,345,RNO
2001-03-20 16:25:00,-1,SAN,304,PHX
2001-03-08 14:36:00,7,MCO,616,BNA
2001-02-25 10:00:00,-5,LBB,775,LAS
2001-03-12 09:40:00,0,PDX,479,SMF
2001-01-22 06:25:00,-5,BWI,314,CLE
2001-02-19 18:30:00,-8,HOU,670,BNA
2001-02-21 15:10:00,10,LAX,370,PHX
2001-01-13 07:50:00,-6,SAN,367,TUS
2001-01-05 15:30:00,-6,MDW,405,MCI
2001-02-26 06:30:00,4,SDF,495,BWI
2001-01-03 12:15:00,-11,GEG,279,PDX
2001-02-16 06:35:00,2,DAL,189,AUS
2001-03-06 14:25:00,0,DAL,181,OKC
2001-03-18 14:05:00,-12,BNA,616,MCO
2001-02-26 16:45:00,-5,STL,687,HOU
2001-03-12 09:45:00,-4,HOU,148,AUS
2001-01-18 16:10:00,0,GEG,287,BOI
2001-03-01 13:25:00,-13,DTW,440,STL
2001-01-09 09:30:00,-6,BNA,670,HOU
2001-03-13 21:50:00,-5,PHX,621,SJC
2001-03-13 14:18:00,3,HOU,303,MSY
