count,job,perc,sex,year
756,Craftsman,1.9420018576000002e-05,women,1910
1110,Craftsman,2.64358331e-05,women,1920
1011,Craftsman,2.0746898184000002e-05,women,1930
0,Craftsman,0.0,women,1940
619,Craftsman,1.0190824086e-05,women,1950
2789,Craftsman,3.2091590157000005e-05,women,1960
62514,Craftsman,0.000572148687124,women,1970
0,Craftsman,0.0,women,1980
0,Craftsman,0.0,women,1990
0,Craftsman,0.0,women,2000
0,Cranemen / Hoistmen,0.0,men,1850
0,Cranemen / Hoistmen,0.0,men,1860
0,Cranemen / Hoistmen,0.0,men,1870
0,Cranemen / Hoistmen,0.0,men,1880
2717,Cranemen / Hoistmen,9.1512999544e-05,men,1900
0,Cranemen / Hoistmen,0.0,men,1910
30474,Cranemen / Hoistmen,0.000725770790895,men,1920
51565,Cranemen / Hoistmen,0.001058173892086,men,1930
123466,Cranemen / Hoistmen,0.002372918888767,men,1940
109222,Cranemen / Hoistmen,0.0017981618552120001,men,1950
144028,Cranemen / Hoistmen,0.00165725620195,men,1960
173610,Cranemen / Hoistmen,0.0015889358155230001,men,1970
182572,Cranemen / Hoistmen,0.001420762395924,men,1980
120046,Cranemen / Hoistmen,0.00080499883853,men,1990
97514,Cranemen / Hoistmen,0.000580018053875,men,2000
0,Cranemen / Hoistmen,0.0,women,1850
0,Cranemen / Hoistmen,0.0,women,1860
0,Cranemen / Hoistmen,0.0,women,1870
0,Cranemen / Hoistmen,0.0,women,1880
0,Cranemen / Hoistmen,0.0,women,1900
0,Cranemen / Hoistmen,0.0,women,1910
202,Cranemen / Hoistmen,4.810845302e-06,women,1920
0,Cranemen / Hoistmen,0.0,women,1930
583,Cranemen / Hoistmen,1.120479899e-05,women,1940
1405,Cranemen / Hoistmen,2.3131030438000003e-05,women,1950
1097,Cranemen / Hoistmen,1.2622615418000002e-05,women,1960
2404,Cranemen / Hoistmen,2.2002198609e-05,women,1970
4400,Cranemen / Hoistmen,3.4240488914e-05,women,1980
3169,Cranemen / Hoistmen,2.1250531623e-05,women,1990
3609,Cranemen / Hoistmen,2.1466508977000003e-05,women,2000
0,Creditor,0.0,men,1850
0,Creditor,0.0,men,1860
0,Creditor,0.0,men,1870
0,Creditor,0.0,men,1880
201,Creditor,6.770008431e-06,men,1900
0,Creditor,0.0,men,1910
8582,Creditor,0.00020438947717600002,men,1920
18198,Creditor,0.000373444167326,men,1930
28019,Creditor,0.0005385030238630001,men,1940
27992,Creditor,0.00046084256515200006,men,1950
41142,Creditor,0.000473399857393,men,1960
46190,Creditor,0.000422746070612,men,1970
0,Creditor,0.0,men,1980
0,Creditor,0.0,men,1990
0,Creditor,0.0,men,2000
0,Creditor,0.0,women,1850
0,Creditor,0.0,women,1860
0,Creditor,0.0,women,1870
0,Creditor,0.0,women,1880
0,Creditor,0.0,women,1900
0,Creditor,0.0,women,1910
403,Creditor,9.597874539000001e-06,women,1920
2529,Creditor,5.1898027210000004e-05,women,1930
4308,Creditor,8.2796353431e-05,women,1940
8548,Creditor,0.000140728859921,women,1950
17638,Creditor,0.000202951404518,women,1960
22537,Creditor,0.00020626603579500003,women,1970
0,Creditor,0.0,women,1980
0,Creditor,0.0,women,1990
0,Creditor,0.0,women,2000
1818,Crossing Guard / Toll Collector,0.000336280442351,men,1850
1604,Crossing Guard / Toll Collector,0.000190172808276,men,1860
2313,Crossing Guard / Toll Collector,0.00017617435670600002,men,1870
4192,Crossing Guard / Toll Collector,0.00022897990925200003,men,1880
4725,Crossing Guard / Toll Collector,0.000159145720591,men,1900
0,Crossing Guard / Toll Collector,0.0,men,1910
9889,Crossing Guard / Toll Collector,0.000235517075249,men,1920
10114,Crossing Guard / Toll Collector,0.00020755106650900001,men,1930
17110,Crossing Guard / Toll Collector,0.00032884067019900003,men,1940
12586,Crossing Guard / Toll Collector,0.000207207935303,men,1950
20520,Crossing Guard / Toll Collector,0.00023611309789700003,men,1960
22533,Crossing Guard / Toll Collector,0.000206229426479,men,1970
22733,Crossing Guard / Toll Collector,0.000176906598747,men,1980
23485,Crossing Guard / Toll Collector,0.00015748461192200002,men,1990
0,Crossing Guard / Toll Collector,0.0,men,2000
0,Crossing Guard / Toll Collector,0.0,women,1850
402,Crossing Guard / Toll Collector,4.766176367e-05,women,1860
300,Crossing Guard / Toll Collector,2.2850111116000003e-05,women,1870
697,Crossing Guard / Toll Collector,3.8072279758e-05,women,1880
202,Crossing Guard / Toll Collector,6.8036900650000005e-06,women,1900
0,Crossing Guard / Toll Collector,0.0,women,1910
202,Crossing Guard / Toll Collector,4.810845302e-06,women,1920
0,Crossing Guard / Toll Collector,0.0,women,1930
0,Crossing Guard / Toll Collector,0.0,women,1940
229,Crossing Guard / Toll Collector,3.7701110110000004e-06,women,1950
14536,Crossing Guard / Toll Collector,0.000167258284163,women,1960
31948,Crossing Guard / Toll Collector,0.000292398602812,women,1970
42251,Crossing Guard / Toll Collector,0.00032879429479900003,women,1980
42603,Crossing Guard / Toll Collector,0.000285685199989,women,1990
0,Crossing Guard / Toll Collector,0.0,women,2000
102,Dancer / Dance Teacher,1.8867219537000003e-05,men,1850
300,Dancer / Dance Teacher,3.5568480350000006e-05,men,1860
201,Dancer / Dance Teacher,1.5309574447e-05,men,1870
100,Dancer / Dance Teacher,5.462306995e-06,men,1880
401,Dancer / Dance Teacher,1.3506335229000001e-05,men,1900
0,Dancer / Dance Teacher,0.0,men,1910
1313,Dancer / Dance Teacher,3.1270494468e-05,men,1920
2021,Dancer / Dance Teacher,4.1473275204000004e-05,men,1930
3362,Dancer / Dance Teacher,6.4614981485e-05,men,1940
3270,Dancer / Dance Teacher,5.383520963300001e-05,men,1950
5981,Dancer / Dance Teacher,6.8820294275e-05,men,1960
1901,Dancer / Dance Teacher,1.7398577186000002e-05,men,1970
3925,Dancer / Dance Teacher,3.0544072497000005e-05,men,1980
6107,Dancer / Dance Teacher,4.0952034277000004e-05,men,1990
4794,Dancer / Dance Teacher,2.8514947087000003e-05,men,2000
0,Dancer / Dance Teacher,0.0,women,1850
100,Dancer / Dance Teacher,1.1856160116e-05,women,1860
0,Dancer / Dance Teacher,0.0,women,1870
0,Dancer / Dance Teacher,0.0,women,1880
501,Dancer / Dance Teacher,1.6874498627000002e-05,women,1900
0,Dancer / Dance Teacher,0.0,women,1910
2825,Dancer / Dance Teacher,6.728038604300001e-05,women,1920
11122,Dancer / Dance Teacher,0.00022823640119800002,women,1930
11905,Dancer / Dance Teacher,0.00022880468607300002,women,1940
12049,Dancer / Dance Teacher,0.00019836710729900003,women,1950
28201,Dancer / Dance Teacher,0.00032449441880100005,women,1960
10013,Dancer / Dance Teacher,9.164226899800001e-05,women,1970
13749,Dancer / Dance Teacher,0.000106993745928,women,1980
21996,Dancer / Dance Teacher,0.00014749974553300002,women,1990
29546,Dancer / Dance Teacher,0.00017574105687100003,women,2000
0,Decorator,0.0,men,1850
0,Decorator,0.0,men,1860
101,Decorator,7.692870742000001e-06,men,1870
0,Decorator,0.0,men,1880
1812,Decorator,6.1031120785e-05,men,1900
5292,Decorator,0.00013594013003500002,men,1910
7571,Decorator,0.00018031143459500002,men,1920
20224,Decorator,0.00041502004835700004,men,1930
27711,Decorator,0.000532583507416,men,1940
30892,Decorator,0.000508586329047,men,1950
29889,Decorator,0.000343917367595,men,1960
36665,Decorator,0.00033557013810300005,men,1970
0,Decorator,0.0,men,1980
0,Decorator,0.0,men,1990
0,Decorator,0.0,men,2000
0,Decorator,0.0,women,1850
0,Decorator,0.0,women,1860
0,Decorator,0.0,women,1870
0,Decorator,0.0,women,1880
100,Decorator,3.368163398e-06,women,1900
504,Decorator,1.2946679050000001e-05,women,1910
705,Decorator,1.6790326428e-05,women,1920
4548,Decorator,9.333026008300001e-05,women,1930
6321,Decorator,0.000121484621644,women,1940
11781,Decorator,0.00019395492498000002,women,1950
40449,Decorator,0.00046542586242000005,women,1960
66709,Decorator,0.000610542706743,women,1970
0,Decorator,0.0,women,1980
0,Decorator,0.0,women,1990
0,Decorator,0.0,women,2000
1316,Delivery Man,0.00024342412658600002,men,1850
2109,Delivery Man,0.000250046416866,men,1860
3812,Delivery Man,0.00029034874525,men,1870
12462,Delivery Man,0.000680712697782,men,1880
41899,Delivery Man,0.0014112267824490001,men,1900
217884,Delivery Man,0.005596972655432001,men,1910
166109,Delivery Man,0.0039560628832730005,men,1920
236570,Delivery Man,0.004854692090584,men,1930
409059,Delivery Man,0.007861790514962,men,1940
245625,Delivery Man,0.004043814485052,men,1950
470814,Delivery Man,0.005417414818402,men,1960
742046,Delivery Man,0.006791449030387001,men,1970
769142,Delivery Man,0.005985408664670001,men,1980
143502,Delivery Man,0.0009622889836120001,men,1990
50821,Delivery Man,0.00030228580015100005,men,2000
0,Delivery Man,0.0,women,1850
100,Delivery Man,1.1856160116e-05,women,1860
101,Delivery Man,7.692870742000001e-06,women,1870
398,Delivery Man,2.1739981842000003e-05,women,1880
100,Delivery Man,3.368163398e-06,women,1900
2520,Delivery Man,6.4733395254e-05,women,1910
1211,Delivery Man,2.8841255751000002e-05,women,1920
2528,Delivery Man,5.1877506044e-05,women,1930
3817,Delivery Man,7.335972169200001e-05,women,1940
4586,Delivery Man,7.550100042100001e-05,women,1950
24218,Delivery Man,0.000278664084058,women,1960
35857,Delivery Man,0.000328175056374,women,1970
71026,Delivery Man,0.00055271931037,women,1980
18029,Delivery Man,0.00012089802292300001,women,1990
13282,Delivery Man,7.900198732e-05,women,2000
0,Demonstrator,0.0,men,1850
0,Demonstrator,0.0,men,1860
0,Demonstrator,0.0,men,1870
0,Demonstrator,0.0,men,1880
0,Demonstrator,0.0,men,1900
1008,Demonstrator,2.5893358101000002e-05,men,1910
1513,Demonstrator,3.603370764e-05,men,1920
1012,Demonstrator,2.0767419350000003e-05,men,1930
2021,Demonstrator,3.8842021886e-05,men,1940
4894,Demonstrator,8.0571717414e-05,men,1950
1796,Demonstrator,2.0665649309000003e-05,men,1960
4512,Demonstrator,4.1295307871000005e-05,men,1970
3161,Demonstrator,2.4598678513e-05,men,1980
11569,Demonstrator,7.757885779500001e-05,men,1990
18049,Demonstrator,0.00010735633708300002,men,2000
0,Demonstrator,0.0,women,1850
0,Demonstrator,0.0,women,1860
0,Demonstrator,0.0,women,1870
0,Demonstrator,0.0,women,1880
602,Demonstrator,2.027634366e-05,women,1900
2771,Demonstrator,7.1181046924e-05,women,1910
2422,Demonstrator,5.7682511503000005e-05,women,1920
2527,Demonstrator,5.1856984879e-05,women,1930
7821,Demonstrator,0.00015031343551300002,women,1940
14926,Demonstrator,0.000245732213756,women,1950
52985,Demonstrator,0.000609671174079,women,1960
76833,Demonstrator,0.0007032008842460001,women,1970
21926,Demonstrator,0.000170626581803,women,1980
67502,Demonstrator,0.00045265174681700005,women,1990
73418,Demonstrator,0.000436693864259,women,2000
2023,Dentist,0.000374199854167,men,1850
5720,Dentist,0.00067817235869,men,1860
7136,Dentist,0.000543527976419,men,1870
12171,Dentist,0.000664817384425,men,1880
26222,Dentist,0.000883199806424,men,1900
41818,Dentist,0.0010742147312550001,men,1910
56401,Dentist,0.001343249930343,men,1920
69763,Dentist,0.001431618059413,men,1930
69505,Dentist,0.001335831138643,men,1940
70950,Dentist,0.001168075878735,men,1950
84779,Dentist,0.000975508397985,men,1960
90658,Dentist,0.000829731830906,men,1970
125312,Dentist,0.00097516912428,men,1980
148591,Dentist,0.0009964145612180002,men,1990
141323,Dentist,0.0008405961341730001,men,2000
0,Dentist,0.0,women,1850
100,Dentist,1.1856160116e-05,women,1860
0,Dentist,0.0,women,1870
0,Dentist,0.0,women,1880
603,Dentist,2.0310025294000002e-05,women,1900
756,Dentist,1.9420018576000002e-05,women,1910
807,Dentist,1.9219565145e-05,women,1920
2528,Dentist,5.1877506044e-05,women,1930
1415,Dentist,2.7195181083e-05,women,1940
2037,Dentist,3.3535878294000005e-05,women,1950
3187,Dentist,3.6671171686e-05,women,1960
4605,Dentist,4.2146474457e-05,women,1970
10409,Dentist,8.100210207e-05,women,1980
22823,Dentist,0.00015304540336,women,1990
30915,Dentist,0.000183883936004,women,2000
203,Designer,3.7549466335e-05,men,1850
101,Designer,1.1974721718e-05,men,1860
202,Designer,1.5385741484000003e-05,men,1870
798,Designer,4.3589209824000004e-05,men,1880
3515,Designer,0.00011839094346600001,men,1900
7306,Designer,0.00018767547052800002,men,1910
11402,Designer,0.00027155078289,men,1920
11122,Designer,0.00022823640119800002,men,1930
15745,Designer,0.000302606449578,men,1940
34062,Designer,0.0005607752019940001,men,1950
61770,Designer,0.0007107556558060001,men,1960
94265,Designer,0.0008627442811480001,men,1970
183331,Designer,0.001426668880262,men,1980
294288,Designer,0.0019734226729190003,men,1990
373242,Designer,0.002220061718979,men,2000
0,Designer,0.0,women,1850
0,Designer,0.0,women,1860
0,Designer,0.0,women,1870
0,Designer,0.0,women,1880
301,Designer,1.013817183e-05,women,1900
3022,Designer,7.7628698595e-05,women,1910
5448,Designer,0.000129749926783,women,1920
11126,Designer,0.000228318485859,women,1930
8941,Designer,0.00017183894986800001,women,1940
11044,Designer,0.000181821423604,women,1950
21834,Designer,0.000251232620833,women,1960
41775,Designer,0.00038233853864100005,women,1970
221166,Designer,0.0017210981752790002,women,1980
418677,Designer,0.0028075445972310003,women,1990
521359,Designer,0.0031010688983150003,women,2000
910,Disabled,0.00016832519391600002,men,1850
2512,Disabled,0.00029782674213800004,men,1860
10656,Disabled,0.0008116359468500001,men,1870
7383,Disabled,0.00040328212547900005,men,1880
23017,Disabled,0.0007752501694940001,men,1900
0,Disabled,0.0,men,1910
10597,Disabled,0.000252378849875,men,1920
15166,Disabled,0.00031122399393700004,men,1930
0,Disabled,0.0,men,1940
0,Disabled,0.0,men,1950
0,Disabled,0.0,men,1960
0,Disabled,0.0,men,1970
0,Disabled,0.0,men,1980
0,Disabled,0.0,men,1990
0,Disabled,0.0,men,2000
202,Disabled,3.7364493594e-05,women,1850
1305,Disabled,0.00015472288952600002,women,1860
8545,Disabled,0.0006508473316280001,women,1870
8179,Disabled,0.00044676208916400004,women,1880
8040,Disabled,0.00027080033726,women,1900
0,Disabled,0.0,women,1910
3534,Disabled,8.4165976735e-05,women,1920
505,Disabled,1.0363188509e-05,women,1930
0,Disabled,0.0,women,1940
0,Disabled,0.0,women,1950
0,Disabled,0.0,women,1960
0,Disabled,0.0,women,1970
0,Disabled,0.0,women,1980
0,Disabled,0.0,women,1990
0,Disabled,0.0,women,2000
0,Dispatcher,0.0,men,1850
0,Dispatcher,0.0,men,1860
101,Dispatcher,7.692870742000001e-06,men,1870
1198,Dispatcher,6.543843780600001e-05,men,1880
803,Dispatcher,2.7046352092000004e-05,men,1900
0,Dispatcher,0.0,men,1910
2823,Dispatcher,6.7232753911e-05,men,1920
2529,Dispatcher,5.1898027210000004e-05,men,1930
0,Dispatcher,0.0,men,1940
31256,Dispatcher,0.000514578994584,men,1950
54589,Dispatcher,0.0006281275780280001,men,1960
59485,Dispatcher,0.000544426282969,men,1970
75592,Dispatcher,0.000588251599548,men,1980
123787,Dispatcher,0.000830085060935,men,1990
138567,Dispatcher,0.000824203311025,men,2000
0,Dispatcher,0.0,women,1850
0,Dispatcher,0.0,women,1860
0,Dispatcher,0.0,women,1870
0,Dispatcher,0.0,women,1880
0,Dispatcher,0.0,women,1900
0,Dispatcher,0.0,women,1910
202,Dispatcher,4.810845302e-06,women,1920
0,Dispatcher,0.0,women,1930
0,Dispatcher,0.0,women,1940
3466,Dispatcher,5.7062029537000006e-05,women,1950
10561,Dispatcher,0.00012152000131,women,1960
16128,Dispatcher,0.00014760876005200002,women,1970
38161,Dispatcher,0.000296966203968,women,1980
113690,Dispatcher,0.0007623770717260001,women,1990
163762,Dispatcher,0.000974064406533,women,2000
101,Doctor Office Attendant,1.8682246797e-05,men,1850
0,Doctor Office Attendant,0.0,men,1860
0,Doctor Office Attendant,0.0,men,1870
0,Doctor Office Attendant,0.0,men,1880
503,Doctor Office Attendant,1.6941861895e-05,men,1900
0,Doctor Office Attendant,0.0,men,1910
2421,Doctor Office Attendant,5.7658695437e-05,men,1920
0,Doctor Office Attendant,0.0,men,1930
8806,Doctor Office Attendant,0.00016924435662,men,1940
2497,Doctor Office Attendant,4.1109027050000005e-05,men,1950
2891,Doctor Office Attendant,3.3265251755e-05,men,1960
25944,Doctor Office Attendant,0.000237448020263,men,1970
59807,Doctor Office Attendant,0.00046541384556800003,men,1980
62365,Doctor Office Attendant,0.00041820429306200005,men,1990
112481,Doctor Office Attendant,0.000669042503824,men,2000
0,Doctor Office Attendant,0.0,women,1850
0,Doctor Office Attendant,0.0,women,1860
0,Doctor Office Attendant,0.0,women,1870
0,Doctor Office Attendant,0.0,women,1880
303,Doctor Office Attendant,1.0205535098000001e-05,women,1900
0,Doctor Office Attendant,0.0,women,1910
11105,Doctor Office Attendant,0.00026447741133,women,1920
28308,Doctor Office Attendant,0.000580913149174,women,1930
32096,Doctor Office Attendant,0.0006168597399590001,women,1940
40013,Doctor Office Attendant,0.0006587486981790001,women,1950
127703,Doctor Office Attendant,0.00146941281388,women,1960
298831,Doctor Office Attendant,0.0027349995892430004,women,1970
520895,Doctor Office Attendant,0.004053568062053,women,1980
442489,Doctor Office Attendant,0.0029672219904220004,women,1990
960494,Doctor Office Attendant,0.005713065412545001,women,2000
101,Draftsman,1.8682246797e-05,men,1850
302,Draftsman,3.5805603553000005e-05,men,1860
1003,Draftsman,7.639553816500001e-05,men,1870
2394,Draftsman,0.000130767629472,men,1880
12362,Draftsman,0.00041637235935500005,men,1900
32998,Draftsman,0.0008476478478630001,men,1910
51760,Draftsman,0.001232719568706,men,1920
80877,Draftsman,0.0016596902912880001,men,1930
91661,Draftsman,0.0017616519386980001,men,1940
112090,Draftsman,0.001845378791367,men,1950
222058,Draftsman,0.002555107324219,men,1960
290040,Draftsman,0.002654541466126,men,1970
307888,Draftsman,0.002395962647922,men,1980
301258,Draftsman,0.002020161772136,men,1990
216855,Draftsman,0.0012898641740990001,men,2000
0,Draftsman,0.0,women,1850
0,Draftsman,0.0,women,1860
0,Draftsman,0.0,women,1870
0,Draftsman,0.0,women,1880
201,Draftsman,6.770008431e-06,women,1900
252,Draftsman,6.4733395250000005e-06,women,1910
1514,Draftsman,3.6057523705000004e-05,women,1920
3540,Draftsman,7.2644925394e-05,women,1930
2020,Draftsman,3.8822802676e-05,women,1940
6803,Draftsman,0.00011200028475000001,women,1950
24997,Draftsman,0.000287627636849,women,1960
32359,Draftsman,0.000296160209979,women,1970
65804,Draftsman,0.000512082075572,women,1980
71277,Draftsman,0.000477965964829,women,1990
52679,Draftsman,0.00031333727526400003,women,2000
202,Dressmaker / Seamstress,3.7364493594e-05,men,1850
1910,Dressmaker / Seamstress,0.00022645265823400003,men,1860
1706,Dressmaker / Seamstress,0.000129940965214,men,1870
998,Dressmaker / Seamstress,5.451382381500001e-05,men,1880
4217,Dressmaker / Seamstress,0.00014203545052600002,men,1900
4282,Dressmaker / Seamstress,0.00010999539622200001,men,1910
8171,Dressmaker / Seamstress,0.00019460107410900003,men,1920
5053,Dressmaker / Seamstress,0.00010369344859300001,men,1930
7270,Dressmaker / Seamstress,0.000139723651218,men,1940
4609,Dressmaker / Seamstress,7.5879657858e-05,men,1950
5480,Dressmaker / Seamstress,6.3055544662e-05,men,1960
6409,Dressmaker / Seamstress,5.8657275742000005e-05,men,1970
8547,Dressmaker / Seamstress,6.6512149716e-05,men,1980
8137,Dressmaker / Seamstress,5.4564713102000004e-05,men,1990
35316,Dressmaker / Seamstress,0.00021006129982,men,2000
2226,Dressmaker / Seamstress,0.00041174932050200004,women,1850
131138,Dressmaker / Seamstress,0.015547931254189,women,1860
138614,Dressmaker / Seamstress,0.010557817674241,women,1870
233469,Dressmaker / Seamstress,0.012752793519387,women,1880
453625,Dressmaker / Seamstress,0.01527883121766,women,1900
403770,Dressmaker / Seamstress,0.01037198531826,women,1910
281139,Dressmaker / Seamstress,0.0066956249386880004,women,1920
184030,Dressmaker / Seamstress,0.0037765100622660004,women,1930
155175,Dressmaker / Seamstress,0.002982340794749,women,1940
143321,Dressmaker / Seamstress,0.0023595462017800004,women,1950
186323,Dressmaker / Seamstress,0.002143923037992,women,1960
163170,Dressmaker / Seamstress,0.001493385502096,women,1970
141472,Dressmaker / Seamstress,0.0011009251017470001,women,1980
125498,Dressmaker / Seamstress,0.000841558604516,women,1990
115374,Dressmaker / Seamstress,0.000686250209691,women,2000
2326,Dyer,0.00043024659455900003,men,1850
2715,Dyer,0.000321894747175,men,1860
2310,Dyer,0.000175945855595,men,1870
5188,Dyer,0.00028338448692700005,men,1880
17179,Dyer,0.000578616790274,men,1900
16375,Dyer,0.000420638629879,men,1910
17962,Dyer,0.00042778417490500005,men,1920
21242,Dyer,0.00043591059470000004,men,1930
24246,Dyer,0.000465988947378,men,1940
28005,Dyer,0.000461056588921,men,1950
21118,Dyer,0.00024299397667600003,men,1960
25750,Dyer,0.00023567246846200002,men,1970
0,Dyer,0.0,men,1980
0,Dyer,0.0,men,1990
0,Dyer,0.0,men,2000
0,Dyer,0.0,women,1850
101,Dyer,1.1974721718e-05,women,1860
202,Dyer,1.5385741484000003e-05,women,1870
99,Dyer,5.407683925000001e-06,women,1880
603,Dyer,2.0310025294000002e-05,women,1900
504,Dyer,1.2946679050000001e-05,women,1910
1110,Dyer,2.64358331e-05,women,1920
0,Dyer,0.0,women,1930
758,Dyer,1.4568160608000002e-05,women,1940
2297,Dyer,3.7816353678000005e-05,women,1950
1395,Dyer,1.6051548321e-05,women,1960
3107,Dyer,2.8436285806e-05,women,1970
0,Dyer,0.0,women,1980
0,Dyer,0.0,women,1990
0,Dyer,0.0,women,2000
0,Economist,0.0,men,1850
0,Economist,0.0,men,1860
0,Economist,0.0,men,1870
0,Economist,0.0,men,1880
0,Economist,0.0,men,1900
0,Economist,0.0,men,1910
101,Economist,2.405422651e-06,men,1920
1011,Economist,2.0746898184000002e-05,men,1930
0,Economist,0.0,men,1940
6678,Economist,0.00010994236389200001,men,1950
16035,Economist,0.00018450650705600002,men,1960
61492,Economist,0.000562795007016,men,1970
74162,Economist,0.0005771234406510001,men,1980
93846,Economist,0.0006293081068980001,men,1990
71392,Economist,0.00042464311690900005,men,2000
0,Economist,0.0,women,1850
0,Economist,0.0,women,1860
0,Economist,0.0,women,1870
0,Economist,0.0,women,1880
0,Economist,0.0,women,1900
0,Economist,0.0,women,1910
100,Economist,2.3816065850000003e-06,women,1920
0,Economist,0.0,women,1930
0,Economist,0.0,women,1940
3251,Economist,5.3522405662000004e-05,women,1950
3289,Economist,3.7844833283e-05,women,1960
10717,Economist,9.8085508524e-05,women,1970
32636,Economist,0.00025397104459200004,women,1980
74349,Economist,0.0004985660384000001,women,1990
64767,Economist,0.000385237292033,women,2000
2327,Editor / Reporter,0.00043043156729900004,men,1850
3611,Editor / Reporter,0.000428125941823,men,1860
5834,Editor / Reporter,0.000444358494174,men,1870
11872,Editor / Reporter,0.000648485086509,men,1880
28136,Editor / Reporter,0.0009476664538770001,men,1900
31492,Editor / Reporter,0.0008089619378420001,men,1910
28555,Editor / Reporter,0.0006800677605170001,men,1920
49037,Editor / Reporter,0.001006296386042,men,1930
47417,Editor / Reporter,0.000911317244817,men,1940
66138,Editor / Reporter,0.001088854157404,men,1950
94148,Editor / Reporter,0.001083312667684,men,1960
159347,Editor / Reporter,0.0014583961488170002,men,1970
186706,Editor / Reporter,0.0014529328916450001,men,1980
221291,Editor / Reporter,0.001483922812731,men,1990
239429,Editor / Reporter,0.0014241354330790002,men,2000
0,Editor / Reporter,0.0,women,1850
0,Editor / Reporter,0.0,women,1860
100,Editor / Reporter,7.6167037050000005e-06,women,1870
400,Editor / Reporter,2.1849227982000002e-05,women,1880
2711,Editor / Reporter,9.131090974000001e-05,women,1900
3524,Editor / Reporter,9.0524001935e-05,women,1910
5750,Editor / Reporter,0.000136942378671,women,1920
12637,Editor / Reporter,0.000259325966727,women,1930
15064,Editor / Reporter,0.000289518168081,women,1940
25334,Editor / Reporter,0.000417082936037,women,1950
69526,Editor / Reporter,0.000799999963179,women,1960
117199,Editor / Reporter,0.0010726437915060001,women,1970
200657,Editor / Reporter,0.001561498587291,women,1980
278778,Editor / Reporter,0.0018694164420940001,women,1990
318909,Editor / Reporter,0.001896886370606,women,2000
0,Electrician,0.0,men,1850
0,Electrician,0.0,men,1860
101,Electrician,7.692870742000001e-06,men,1870
400,Electrician,2.1849227982000002e-05,men,1880
46435,Electrician,0.001564006674217,men,1900
130726,Electrician,0.0033580705666960003,men,1910
206165,Electrician,0.004910039217201,men,1920
257818,Electrician,0.005290725812276,men,1930
217697,Electrician,0.0041839641952280005,men,1940
325389,Electrician,0.005356998479295,men,1950
384469,Electrician,0.0044238872629450005,men,1960
494793,Electrician,0.00452850825972,men,1970
698214,Electrician,0.005433451983371001,men,1980
777440,Electrician,0.005213320702287001,men,1990
868613,Electrician,0.005166552718899001,men,2000
0,Electrician,0.0,women,1850
0,Electrician,0.0,women,1860
100,Electrician,7.6167037050000005e-06,women,1870
0,Electrician,0.0,women,1880
502,Electrician,1.6908180261000003e-05,women,1900
252,Electrician,6.4733395250000005e-06,women,1910
2017,Electrician,4.8037004831e-05,women,1920
0,Electrician,0.0,women,1930
1898,Electrician,3.6478059148e-05,women,1940
2213,Electrician,3.6433430861000003e-05,women,1950
4685,Electrician,5.3907888092e-05,women,1960
13323,Electrician,0.000121936477565,women,1970
15435,Electrician,0.00012011407872500001,women,1980
21758,Electrician,0.000145903776291,women,1990
24584,Electrician,0.000146226837546,women,2000
0,Electrotyper,0.0,men,1850
100,Electrotyper,1.1856160116e-05,men,1860
100,Electrotyper,7.6167037050000005e-06,men,1870
999,Electrotyper,5.4568446885e-05,men,1880
2206,Electrotyper,7.4301684576e-05,men,1900
5541,Electrotyper,0.00014233640599400002,men,1910
3933,Electrotyper,9.3668587011e-05,men,1920
9099,Electrotyper,0.000186722083663,men,1930
9311,Electrotyper,0.00017895005728900003,men,1940
18965,Electrotyper,0.000312227752504,men,1950
9759,Electrotyper,0.000112291799336,men,1960
6913,Electrotyper,6.3270049494e-05,men,1970
0,Electrotyper,0.0,men,1980
0,Electrotyper,0.0,men,1990
0,Electrotyper,0.0,men,2000
0,Electrotyper,0.0,women,1850
0,Electrotyper,0.0,women,1860
0,Electrotyper,0.0,women,1870
0,Electrotyper,0.0,women,1880
100,Electrotyper,3.368163398e-06,women,1900
753,Electrotyper,1.934295501e-05,women,1910
101,Electrotyper,2.405422651e-06,women,1920
505,Electrotyper,1.0363188509e-05,women,1930
606,Electrotyper,1.1646840803000002e-05,women,1940
1605,Electrotyper,2.6423703810000003e-05,women,1950
298,Electrotyper,3.4289329030000004e-06,women,1960
301,Electrotyper,2.7548509900000004e-06,women,1970
0,Electrotyper,0.0,women,1980
0,Electrotyper,0.0,women,1990
0,Electrotyper,0.0,women,2000
0,Elevator Operator,0.0,men,1850
0,Elevator Operator,0.0,men,1860
0,Elevator Operator,0.0,men,1870
0,Elevator Operator,0.0,men,1880
11247,Elevator Operator,0.000378817337459,men,1900
18893,Elevator Operator,0.00048532064942300004,men,1910
31072,Elevator Operator,0.000740012798277,men,1920
71278,Elevator Operator,0.0014627076249420002,men,1930
72757,Elevator Operator,0.0013983320071110001,men,1940
67776,Elevator Operator,0.0011158211523210001,men,1950
69127,Elevator Operator,0.000795408875164,men,1960
38849,Elevator Operator,0.00035555882436000003,men,1970
21958,Elevator Operator,0.00017087560354100002,men,1980
11416,Elevator Operator,7.655287756900001e-05,men,1990
0,Elevator Operator,0.0,men,2000
0,Elevator Operator,0.0,women,1850
0,Elevator Operator,0.0,women,1860
0,Elevator Operator,0.0,women,1870
0,Elevator Operator,0.0,women,1880
0,Elevator Operator,0.0,women,1900
0,Elevator Operator,0.0,women,1910
