date,delay,destination,distance,origin
2001-02-02 06:25:00,0,OKC,313,MCI
2001-03-26 06:20:00,0,BWI,283,BDL
2001-01-02 07:40:00,-5,RDU,587,TPA
2001-01-30 14:00:00,5,HOU,453,TUL
2001-03-06 06:45:00,-4,MCO,178,FLL
2001-01-27 09:35:00,-10,PDX,762,LAS
2001-01-27 12:20:00,17,SDF,495,BWI
2001-01-07 07:10:00,-2,LAS,866,SEA
2001-03-30 18:45:00,14,DAL,181,OKC
2001-01-26 20:00:00,55,RDU,632,MDW
2001-01-31 22:00:00,-5,MSY,303,HOU
2001-01-27 19:05:00,45,SMF,1442,MCI
2001-01-22 12:40:00,-5,MCO,1072,MCI
2001-02-25 21:09:00,9,SEA,224,GEG
2001-02-16 17:45:00,52,SEA,224,GEG
2001-01-14 07:00:00,-7,MCI,1481,PDX
2001-01-14 21:45:00,33,MCO,550,MSY
2001-02-10 13:38:00,39,SLC,590,LAX
2001-01-07 11:00:00,-15,SEA,671,OAK
2001-03-14 15:45:00,51,HOU,687,STL
2001-02-13 06:25:00,12,SAN,480,SMF
2001-03-27 08:20:00,-18,LAX,1363,MCI
2001-02-03 08:17:00,-10,RNO,188,SJC
2001-01-26 19:45:00,5,BWI,288,ALB
2001-01-30 12:10:00,-8,MCI,237,STL
2001-02-24 10:30:00,-5,MCO,802,CMH
2001-02-18 09:50:00,3,BWI,787,MCO
2001-01-08 19:00:00,-15,SLC,1156,STL
2001-01-10 18:14:00,22,TPA,928,AUS
2001-02-16 20:44:00,35,ABQ,487,LAS
2001-01-15 16:20:00,3,RNO,345,LAS
2001-02-10 10:30:00,-25,STL,1372,LAS
2001-03-13 07:35:00,-5,DAL,181,OKC
2001-03-13 14:35:00,0,SJC,621,PHX
2001-02-14 17:30:00,0,LAX,337,OAK
2001-03-13 13:37:00,0,HOU,419,OKC
2001-01-03 21:20:00,65,HOU,239,DAL
2001-02-08 17:05:00,11,PVD,108,ISP
2001-03-26 19:50:00,5,DAL,296,LIT
2001-03-22 12:35:00,0,DAL,189,AUS
2001-01-19 18:40:00,60,LAS,2106,BWI
2001-01-25 08:50:00,-10,PHX,328,ABQ
2001-03-03 07:30:00,-3,HOU,1020,PHX
2001-01-09 06:00:00,-15,MCI,405,MDW
2001-03-24 07:45:00,-5,BWI,283,BDL
2001-02-08 08:05:00,3,MCI,237,STL
2001-02-23 07:30:00,-10,STL,251,MDW
2001-03-09 20:35:00,-2,MDW,405,MCI
2001-03-11 15:30:00,-3,SAN,258,LAS
2001-02-16 10:20:00,-1,OKC,833,PHX
2001-03-13 07:30:00,13,BWI,288,ALB
2001-03-14 14:50:00,43,SMF,647,PHX
2001-01-15 13:14:00,10,BUR,369,PHX
2001-02-25 14:10:00,-3,ABQ,1180,SEA
2001-03-24 08:45:00,-12,SLC,588,OAK
2001-02-18 21:15:00,3,SMF,397,LAS
2001-01-12 13:58:00,23,BHM,460,TPA
2001-01-01 13:04:00,10,TUL,935,PHX
2001-02-10 18:57:00,3,BUF,281,BWI
2001-03-18 17:00:00,16,TPA,197,FLL
2001-02-16 14:10:00,-6,MCO,142,PBI
2001-03-21 08:35:00,10,BNA,1588,LAS
2001-01-29 12:40:00,5,MCO,1072,MCI
2001-03-21 18:03:00,2,PHX,328,ABQ
2001-02-08 16:20:00,24,RDU,534,MCO
2001-01-07 16:00:00,-5,TUL,237,DAL
2001-02-13 07:55:00,0,MCO,972,ISP
2001-01-23 09:30:00,5,TUL,223,MCI
2001-01-30 09:29:00,15,MCI,1442,SMF
2001-03-25 20:05:00,0,PHX,347,ELP
2001-03-31 19:58:00,0,OAK,180,RNO
2001-02-03 06:40:00,-10,PHX,601,RNO
2001-03-23 12:20:00,-5,BUR,296,SJC
2001-01-09 20:45:00,-8,DTW,229,MDW
2001-02-01 14:24:00,6,FLL,318,JAX
2001-01-09 20:20:00,-10,MCO,718,SDF
2001-01-17 14:30:00,7,TUL,223,MCI
2001-03-05 18:35:00,-3,PBI,174,TPA
2001-03-25 21:46:00,6,LAS,386,SJC
2001-01-16 13:40:00,130,ABQ,328,PHX
2001-02-16 09:34:00,11,BWI,314,CLE
2001-01-23 17:40:00,-4,BWI,328,PVD
2001-03-29 12:05:00,-5,STL,737,BWI
2001-03-20 17:15:00,2,DAL,239,HOU
2001-03-26 12:50:00,0,HRL,276,HOU
2001-03-30 19:25:00,-5,ONT,361,OAK
2001-01-07 07:15:00,-8,SEA,671,OAK
2001-01-12 20:45:00,69,OAK,543,PDX
2001-03-07 20:50:00,5,MSY,303,HOU
2001-03-16 07:00:00,-5,LAX,370,PHX
2001-01-14 22:40:00,9,MSY,303,HOU
2001-02-09 18:43:00,35,LAS,236,LAX
2001-03-20 16:27:00,47,LAS,236,LAX
2001-02-05 21:25:00,-21,LAX,236,LAS
2001-03-20 06:30:00,-2,DAL,189,AUS
2001-03-12 10:00:00,-2,LAX,337,OAK
2001-01-19 16:05:00,36,BWI,328,PVD
2001-01-18 14:14:00,-1,HOU,276,HRL
2001-03-28 10:50:00,-8,LAS,236,LAX
2001-01-17 18:55:00,70,MCI,967,BWI
2001-01-06 08:25:00,-4,DTW,229,MDW
2001-03-23 16:30:00,0,IND,838,TPA
2001-03-15 08:15:00,12,MDW,307,CLE
2001-02-25 11:45:00,-5,DAL,319,MAF
2001-03-20 11:20:00,-5,LIT,1295,LAS
2001-01-15 13:39:00,19,SFO,447,SAN
2001-01-05 11:00:00,-9,AUS,148,HOU
2001-02-21 14:55:00,-9,PBI,758,BNA
2001-02-12 06:30:00,4,MSY,437,DAL
2001-01-01 17:35:00,-3,MDW,271,SDF
2001-03-13 09:50:00,-10,ONT,197,LAS
2001-03-26 12:20:00,-8,BHM,1455,PHX
2001-02-22 23:58:00,213,JAX,663,BWI
2001-01-14 08:15:00,0,MAF,319,DAL
2001-02-28 07:45:00,-12,IND,229,STL
2001-01-01 19:00:00,-1,HOU,239,DAL
2001-03-04 11:25:00,0,ONT,197,LAS
2001-01-03 18:30:00,-9,HRL,233,SAT
2001-01-16 11:15:00,0,BNA,448,CLE
2001-01-21 11:10:00,-5,AUS,341,LBB
2001-03-06 14:55:00,-8,SJC,569,PDX
2001-02-01 10:25:00,-12,SAN,258,LAS
2001-03-22 11:15:00,-3,RNO,444,PDX
2001-02-05 10:30:00,-7,LAX,337,OAK
2001-01-07 09:05:00,-15,LAX,1671,MSY
2001-01-07 07:20:00,-6,PDX,479,SMF
2001-01-25 09:10:00,-11,SAN,304,PHX
2001-03-13 14:28:00,18,PHX,872,AUS
2001-03-08 21:55:00,111,PHX,328,ABQ
2001-01-22 08:05:00,-3,PBI,174,TPA
2001-02-11 13:30:00,-10,MSY,550,MCO
2001-03-08 15:06:00,115,PHX,370,LAX
2001-03-31 17:40:00,-11,ONT,325,PHX
2001-03-28 17:00:00,-9,HOU,239,DAL
2001-01-18 13:45:00,-12,BWI,314,CLE
2001-03-12 15:35:00,-8,CLE,314,BWI
2001-02-21 20:35:00,-5,BWI,611,MDW
2001-03-25 07:40:00,4,DAL,437,MSY
2001-01-24 15:00:00,0,SLC,919,MCI
2001-02-08 17:05:00,-8,PDX,543,OAK
2001-03-11 16:20:00,13,LAX,236,LAS
2001-03-20 08:45:00,-5,HOU,148,AUS
2001-03-01 18:52:00,20,LAS,197,ONT
2001-03-28 14:50:00,20,PDX,1009,PHX
2001-02-14 20:55:00,-7,PDX,569,SJC
2001-03-18 12:00:00,10,PHX,256,LAS
2001-01-07 11:20:00,-10,TPA,487,MSY
2001-01-29 19:55:00,13,TPA,612,BNA
2001-03-29 17:05:00,35,MDW,395,BNA
2001-01-24 12:15:00,-5,HRL,273,AUS
2001-03-17 18:35:00,-7,OAK,407,LAS
2001-01-14 21:00:00,-6,ONT,389,SMF
2001-03-25 17:05:00,-10,STL,237,MCI
2001-03-21 07:50:00,-18,TUL,351,STL
2001-01-19 20:15:00,20,LAX,236,LAS
2001-02-05 18:55:00,13,SLC,1156,STL
2001-02-28 16:27:00,13,SAN,480,SMF
2001-01-23 17:20:00,1,STL,229,IND
2001-03-30 13:55:00,0,ELP,584,LAS
2001-03-30 07:25:00,-5,PHX,304,SAN
2001-03-10 07:35:00,-20,MCO,1011,BUF
2001-03-31 10:25:00,-5,ONT,389,SMF
2001-01-17 17:38:00,7,HOU,239,DAL
2001-02-22 12:40:00,-5,HOU,148,AUS
2001-01-15 18:30:00,-2,HRL,233,SAT
2001-02-20 13:52:00,9,LAS,223,BUR
2001-01-22 19:25:00,-3,RNO,180,OAK
2001-02-06 21:25:00,-8,PHX,304,SAN
2001-01-11 09:28:00,15,SJC,333,ONT
2001-02-10 18:25:00,-5,HOU,187,CRP
2001-03-02 08:35:00,-2,GEG,279,PDX
2001-02-08 12:55:00,-3,LAS,345,RNO
2001-01-06 12:07:00,14,BWI,1999,PHX
2001-01-17 19:30:00,-7,SMF,647,PHX
2001-01-17 16:47:00,-11,BNA,756,AUS
2001-02-26 17:15:00,2,HOU,670,BNA
2001-02-15 07:05:00,-11,BNA,616,MCO
2001-01-06 09:15:00,-5,SJC,333,ONT
2001-02-10 19:50:00,0,SAN,446,OAK
2001-01-25 06:45:00,0,BNA,612,TPA
2001-03-17 12:22:00,-2,PVD,328,BWI
2001-02-04 11:10:00,-5,SMF,358,BUR
2001-03-11 09:15:00,-25,BWI,2106,LAS
2001-01-19 17:00:00,-7,HOU,677,ELP
2001-03-16 08:00:00,1,SMF,389,ONT
2001-03-16 21:03:00,44,TPA,838,IND
2001-03-05 14:55:00,-5,TPA,1034,ISP
2001-03-23 07:00:00,-5,SAN,258,LAS
2001-01-27 09:15:00,-17,LAS,987,OKC
2001-01-18 09:05:00,6,AUS,148,HOU
2001-01-03 08:00:00,-1,SAT,843,PHX
2001-02-06 22:39:00,49,LAS,223,BUR
2001-01-17 19:45:00,82,DAL,189,AUS
2001-02-01 13:35:00,0,DAL,562,ELP
2001-01-23 08:20:00,-3,MCO,550,MSY
2001-03-29 17:55:00,20,TPA,1204,MHT
2001-03-01 16:26:00,166,PHX,256,LAS
2001-01-10 11:40:00,-5,TUL,351,STL
2001-03-04 12:00:00,5,PHX,256,LAS
2001-01-13 18:05:00,-5,ELP,347,PHX
2001-01-05 08:40:00,-15,MCI,1236,MHT
2001-02-22 08:02:00,0,MSY,321,BHM
2001-01-04 21:28:00,18,PVD,328,BWI
2001-01-18 19:10:00,12,ABQ,487,LAS
2001-02-12 13:45:00,-5,MCI,1489,OAK
2001-01-28 12:50:00,37,LAX,337,OAK
2001-02-07 17:01:00,93,PHX,1009,PDX
2001-02-05 15:00:00,-5,LAX,337,OAK
2001-02-07 17:30:00,0,BWI,220,ISP
2001-01-09 18:00:00,-5,HOU,303,MSY
2001-02-07 08:20:00,0,AUS,872,PHX
2001-01-06 09:55:00,-6,PHX,647,SMF
2001-01-22 17:10:00,-4,MCI,405,MDW
2001-03-02 08:25:00,-1,CLE,448,BNA
2001-02-14 11:20:00,3,JAN,359,HOU
2001-02-12 09:50:00,-4,PHX,325,ONT
2001-01-03 17:59:00,6,SJC,386,LAS
2001-02-05 13:15:00,2,LAS,258,SAN
2001-01-20 08:45:00,-10,BDL,777,MDW
2001-02-20 15:45:00,0,GEG,224,SEA
2001-03-26 17:45:00,-12,BWI,255,RDU
2001-03-21 18:15:00,-5,HOU,192,SAT
2001-03-16 18:25:00,11,PHX,369,BUR
2001-01-20 18:36:00,7,PHX,1037,OMA
2001-01-27 08:00:00,-10,TPA,612,BNA
2001-02-10 17:20:00,-12,ELP,562,DAL
2001-01-12 06:40:00,0,DAL,293,LBB
2001-02-07 19:45:00,-2,OAK,543,PDX
2001-03-16 16:20:00,25,SMF,358,BUR
2001-01-05 10:45:00,-7,HRL,276,HOU
2001-01-14 16:30:00,-5,AUS,189,DAL
2001-01-20 08:45:00,-3,LBB,293,DAL
2001-02-11 19:35:00,-6,MCI,313,OKC
2001-02-21 19:45:00,-10,BWI,314,CLE
2001-01-23 17:15:00,-13,OMA,1099,LAS
2001-03-30 13:07:00,-2,OAK,361,ONT
2001-01-23 21:25:00,-3,MSY,437,DAL
2001-03-25 20:43:00,0,SEA,671,OAK
2001-02-25 20:30:00,30,MCI,1140,LAS
2001-03-29 17:28:00,80,LBB,289,ABQ
2001-01-27 07:55:00,0,SMF,358,BUR
2001-01-01 11:55:00,23,SLC,588,OAK
2001-02-22 10:35:00,16,SEA,224,GEG
2001-03-09 16:10:00,70,OAK,407,LAS
2001-02-17 14:25:00,-5,BDL,1050,MCO
2001-01-01 17:37:00,-13,MCO,880,STL
2001-01-07 18:50:00,5,BWI,328,PVD
2001-03-12 06:20:00,-5,BUR,358,SMF
2001-02-25 09:05:00,4,HOU,937,MDW
2001-02-03 17:25:00,-6,MDW,1121,ABQ
2001-01-29 09:30:00,-32,SEA,1977,BNA
2001-02-10 16:05:00,0,BUF,281,BWI
2001-03-28 12:10:00,-12,MCI,237,STL
2001-01-24 21:42:00,10,LAS,1140,MCI
2001-03-12 13:05:00,39,MSY,321,BHM
2001-03-21 13:18:00,30,MDW,611,BWI
2001-03-19 14:10:00,-9,BOI,511,OAK
2001-03-26 20:48:00,20,LAS,223,BUR
2001-03-18 19:25:00,0,ELP,496,SAT
2001-03-07 10:30:00,-13,MCO,802,CMH
2001-01-03 06:30:00,0,STL,351,TUL
2001-02-15 14:23:00,9,LAS,236,LAX
2001-01-01 17:22:00,5,HOU,239,DAL
2001-03-13 13:55:00,-4,LAX,390,RNO
2001-01-28 08:15:00,-3,SAT,1407,BWI
2001-02-17 10:45:00,-4,PBI,758,BNA
2001-01-31 21:00:00,-1,MSY,303,HOU
2001-03-11 19:50:00,-5,ONT,333,SJC
2001-02-02 06:15:00,-2,SMF,373,LAX
2001-02-01 11:00:00,-17,MAF,796,LAS
2001-01-10 07:00:00,-7,BNA,457,DTW
2001-01-18 12:12:00,6,MSY,303,HOU
2001-02-10 16:20:00,-6,MDW,395,BNA
2001-01-10 17:00:00,18,HOU,359,JAN
2001-01-11 07:00:00,-5,PHX,328,ABQ
2001-02-04 17:56:00,-8,BWI,787,MCO
2001-03-05 16:40:00,13,OMA,423,MDW
2001-01-22 08:45:00,-5,LAS,1235,HOU
2001-03-23 12:40:00,0,SAN,304,PHX
2001-01-10 12:58:00,47,ELP,347,PHX
2001-01-11 17:51:00,1,SAN,1599,MSY
2001-03-28 19:39:00,12,MCO,616,BNA
2001-03-15 18:55:00,18,STL,440,DTW
2001-01-16 11:06:00,2,MSY,303,HOU
2001-01-29 13:50:00,12,ABQ,487,LAS
2001-01-24 05:40:00,-10,SMF,389,ONT
2001-02-10 11:10:00,-4,DAL,324,AMA
2001-03-12 08:45:00,-10,PBI,142,MCO
2001-02-22 07:10:00,0,LAS,866,SEA
2001-02-09 19:22:00,37,MDW,405,MCI
2001-01-01 17:35:00,12,SLC,291,BOI
2001-03-04 20:20:00,40,SMF,373,LAX
2001-01-14 21:17:00,0,CRP,187,HOU
2001-01-29 12:35:00,-8,MDW,395,BNA
2001-03-04 16:22:00,20,SAN,446,OAK
2001-03-01 08:45:00,3,LAS,1235,HOU
2001-02-03 19:28:00,0,MCO,993,AUS
2001-03-18 17:06:00,-1,MCI,223,TUL
2001-03-26 09:35:00,-13,PVD,907,BNA
2001-03-03 12:45:00,-4,PHX,621,SJC
2001-01-29 09:45:00,6,CMH,1772,LAS
2001-03-23 09:32:00,-12,MSY,437,DAL
2001-02-02 20:08:00,39,SJC,417,SAN
2001-01-27 08:10:00,22,ALB,288,BWI
2001-01-28 09:35:00,-15,STL,1262,PHX
2001-03-14 13:15:00,0,BWI,328,PVD
2001-03-15 21:25:00,8,PHX,304,SAN
2001-03-05 06:30:00,0,LAS,345,RNO
2001-02-27 15:25:00,-10,RNO,564,SEA
2001-03-23 09:10:00,0,HOU,570,BHM
2001-02-15 06:55:00,0,BUR,369,PHX
2001-03-29 06:30:00,0,SJC,308,LAX
2001-02-05 06:30:00,-8,SEA,224,GEG
2001-03-18 12:02:00,21,ALB,288,BWI
2001-01-08 07:35:00,1,STL,251,MDW
2001-01-30 16:13:00,35,FLL,197,TPA
2001-03-02 09:10:00,0,SAT,1069,LAS
2001-03-20 17:18:00,4,BNA,588,BWI
2001-01-28 10:15:00,-10,STL,251,MDW
2001-01-07 10:35:00,-10,PHX,325,ONT
2001-03-16 07:35:00,5,BNA,852,BDL
2001-02-06 20:02:00,19,SEA,697,SJC
2001-03-26 06:45:00,-4,BNA,612,TPA
2001-02-08 06:30:00,0,SAT,192,HOU
2001-02-12 19:30:00,1,LAS,236,LAX
2001-01-31 09:55:00,-5,OAK,446,SAN
2001-01-26 16:50:00,24,OAK,361,ONT
2001-02-23 08:30:00,-2,IND,162,MDW
2001-01-06 16:40:00,-3,SAT,972,TPA
2001-02-17 09:30:00,5,SJC,308,LAX
2001-03-25 06:55:00,0,OMA,423,MDW
2001-03-18 21:22:00,70,TPA,838,IND
2001-02-23 21:47:00,18,LAX,370,PHX
2001-01-19 21:55:00,64,OAK,325,BUR
2001-02-21 09:20:00,6,BNA,758,PBI
2001-03-24 09:00:00,-2,ONT,361,OAK
2001-02-09 07:30:00,0,HOU,192,SAT
2001-03-08 11:08:00,4,ALB,288,BWI
2001-03-01 13:55:00,-3,MDW,251,STL
2001-02-17 15:31:00,4,LAS,258,SAN
2001-03-27 10:25:00,-3,ONT,389,SMF
2001-03-31 13:35:00,0,MAF,319,DAL
2001-02-14 08:50:00,-3,ISP,220,BWI
2001-01-20 14:02:00,64,OAK,361,ONT
2001-02-06 09:00:00,-9,MSY,487,TPA
2001-03-04 10:42:00,45,LAX,677,ABQ
2001-01-05 06:15:00,-5,HOU,239,DAL
2001-03-10 07:00:00,-8,MDW,423,OMA
2001-01-01 13:40:00,0,DAL,293,LBB
2001-02-11 17:25:00,30,LAX,308,SJC
2001-02-26 08:00:00,2,DAL,239,HOU
2001-01-24 19:16:00,9,OAK,337,LAX
2001-03-12 07:50:00,-20,LAX,1797,BNA
2001-01-11 10:58:00,22,SAN,446,OAK
2001-03-19 07:10:00,-7,MDW,271,SDF
2001-02-03 14:50:00,-8,MCI,1140,LAS
2001-03-07 20:50:00,-2,AUS,756,BNA
2001-02-25 12:47:00,50,LAX,1797,BNA
2001-01-31 19:05:00,3,LAS,345,RNO
2001-02-01 22:55:00,-6,LAS,236,LAX
2001-02-26 12:20:00,-4,SAT,496,ELP
2001-03-14 10:58:00,10,BUR,223,LAS
2001-01-28 11:52:00,0,LAS,407,OAK
2001-03-07 17:24:00,2,DAL,319,MAF
2001-03-20 10:10:00,-7,SJC,569,PDX
2001-03-11 19:35:00,-10,OAK,588,SLC
2001-03-12 12:40:00,-2,HOU,148,AUS
2001-02-17 16:20:00,-1,SJC,188,RNO
2001-02-25 23:40:00,125,ABQ,487,LAS
2001-03-26 13:25:00,-7,LAX,677,ABQ
2001-03-05 14:20:00,6,PHX,1448,BNA
2001-02-03 17:30:00,-12,PHX,370,LAX
2001-03-09 14:30:00,-7,ABQ,328,PHX
2001-03-10 18:35:00,12,OAK,407,LAS
2001-01-09 11:35:00,8,PHX,328,ABQ
2001-01-02 20:25:00,13,ONT,325,PHX
2001-03-16 15:52:00,14,OAK,361,ONT
2001-02-24 16:55:00,30,BNA,1448,PHX
2001-03-12 16:00:00,-10,OAK,646,PHX
2001-01-22 13:35:00,45,RDU,632,MDW
2001-03-02 09:30:00,15,ABQ,934,STL
2001-01-29 18:15:00,2,PHX,369,BUR
2001-03-30 10:20:00,-5,LAS,1069,SAT
2001-02-05 18:45:00,63,TPA,842,BWI
2001-03-22 17:10:00,-5,JAN,359,HOU
2001-03-01 20:40:00,-6,CLE,307,MDW
2001-01-24 09:55:00,-5,OAK,446,SAN
2001-01-19 06:40:00,10,STL,737,BWI
2001-02-21 11:20:00,-3,AUS,528,ELP
2001-02-13 10:35:00,6,PHX,325,ONT
2001-03-22 06:45:00,-6,RNO,390,LAX
2001-03-05 20:40:00,-10,DAL,189,AUS
2001-02-26 18:35:00,11,BNA,670,HOU
2001-02-27 16:36:00,5,LAX,451,TUS
2001-01-30 20:30:00,4,LAX,370,PHX
2001-02-03 14:55:00,-4,ALB,288,BWI
2001-01-02 12:50:00,19,IND,229,STL
2001-02-27 11:29:00,13,BHM,321,MSY
2001-01-31 09:37:00,40,HOU,303,MSY
2001-03-13 20:30:00,-5,PHX,1262,STL
2001-03-25 16:00:00,-10,PHX,1262,STL
2001-01-07 21:00:00,-10,ISP,108,PVD
2001-02-16 19:00:00,17,LAX,370,PHX
2001-03-18 08:24:00,5,BOI,335,RNO
2001-01-20 10:55:00,-2,LAS,866,SEA
2001-02-02 21:30:00,0,PHX,256,LAS
2001-01-12 13:45:00,-17,MDW,611,BWI
2001-03-29 16:24:00,23,LAX,337,OAK
2001-02-22 10:02:00,20,SDF,271,MDW
2001-01-13 13:30:00,5,OAK,337,LAX
2001-02-01 07:15:00,12,LAS,386,SJC
2001-02-26 15:46:00,40,MSY,303,HOU
2001-02-22 10:50:00,10,SAN,446,OAK
2001-02-18 19:05:00,4,BWI,663,JAX
2001-01-10 22:33:00,106,LAX,337,OAK
2001-01-02 13:40:00,20,LAS,223,BUR
2001-03-10 18:35:00,-8,SAN,446,OAK
2001-01-24 07:20:00,-10,MDW,632,RDU
2001-02-07 19:05:00,5,DAL,189,AUS
2001-01-17 11:45:00,0,SAT,843,PHX
2001-03-16 18:37:00,26,ONT,197,LAS
2001-02-06 19:45:00,-10,OKC,419,HOU
2001-01-14 06:30:00,-4,LAS,407,OAK
2001-02-06 10:10:00,32,BWI,314,CLE
2001-01-23 11:25:00,-5,CLE,307,MDW
2001-02-07 19:00:00,5,SAN,304,PHX
2001-01-31 13:30:00,-5,DAL,324,AMA
2001-03-17 08:35:00,-14,BUR,325,OAK
2001-03-23 12:00:00,54,SEA,564,RNO
2001-02-23 21:42:00,37,PHX,369,BUR
2001-03-29 07:25:00,-5,TUL,935,PHX
2001-03-01 17:45:00,0,BWI,255,RDU
2001-02-17 11:22:00,23,SAT,248,DAL
2001-01-19 08:47:00,10,OKC,313,MCI
2001-01-08 08:00:00,-7,ALB,288,BWI
2001-02-08 06:30:00,-5,HOU,303,MSY
2001-03-07 07:25:00,-5,BNA,491,MCI
2001-01-17 11:05:00,9,HOU,1246,BWI
2001-03-21 19:30:00,-6,LAS,368,SLC
2001-02-11 06:30:00,-13,LAX,337,OAK
2001-03-16 17:44:00,22,OAK,446,SAN
2001-03-03 09:05:00,23,MDW,989,MCO
2001-01-16 13:48:00,-18,ELP,714,LAX
2001-02-21 14:30:00,-4,HOU,239,DAL
2001-01-03 10:11:00,42,SAN,304,PHX
2001-03-09 21:35:00,-3,SMF,358,BUR
2001-03-07 22:40:00,-3,ONT,389,SMF
2001-01-16 20:06:00,139,ABQ,677,LAX
2001-03-19 21:20:00,5,STL,462,OKC
2001-02-11 06:30:00,0,BNA,177,BHM
2001-03-28 16:10:00,1,MDW,405,MCI
2001-03-18 09:30:00,10,MCI,1140,LAS
2001-03-29 17:54:00,0,ISP,1034,TPA
2001-03-10 18:00:00,4,SEA,605,SMF
2001-01-16 14:35:00,0,BHM,682,BWI
2001-03-08 09:45:00,-6,OAK,180,RNO
2001-03-13 11:15:00,15,HOU,1246,BWI
2001-01-17 20:40:00,24,LAX,714,ELP
2001-03-13 19:17:00,82,BWI,787,MCO
2001-03-15 13:52:00,15,MSY,550,MCO
2001-01-30 09:15:00,21,PHX,304,SAN
2001-01-29 10:07:00,37,TUL,223,MCI
2001-03-28 14:34:00,-8,PHX,370,LAX
2001-02-10 17:25:00,-32,MDW,1121,ABQ
2001-01-17 09:09:00,12,HRL,233,SAT
2001-02-01 17:45:00,-12,MCO,1848,PHX
2001-02-17 11:57:00,0,MSY,1671,LAX
2001-03-15 12:07:00,10,MCI,1044,PHX
2001-01-22 11:30:00,0,BWI,1407,SAT
2001-02-22 15:40:00,-3,CLE,307,MDW
2001-01-31 15:05:00,16,BWI,842,TPA
2001-01-30 18:00:00,2,HOU,303,MSY
2001-01-24 06:25:00,-15,LAS,258,SAN
2001-02-02 17:55:00,-30,PHX,1136,LIT
2001-03-23 20:57:00,5,LAS,345,RNO
2001-01-05 07:15:00,-25,LAS,1076,TUL
2001-03-11 19:48:00,39,MDW,611,BWI
2001-01-03 06:50:00,22,HOU,570,BHM
2001-03-21 20:25:00,5,OAK,325,BUR
2001-03-10 06:40:00,5,PHX,507,SLC
2001-03-03 10:10:00,-9,LAX,236,LAS
2001-01-19 09:00:00,-5,LAX,236,LAS
2001-01-17 19:55:00,0,SJC,342,SNA
2001-03-08 10:05:00,20,MDW,307,CLE
2001-03-03 12:55:00,-6,SAN,447,SFO
2001-03-06 09:44:00,-9,PDX,762,LAS
2001-03-15 13:40:00,-5,BOI,335,RNO
2001-01-26 12:40:00,4,BNA,484,JAX
2001-01-31 20:35:00,5,LAS,397,SMF
2001-02-04 14:20:00,20,PHX,325,ONT
2001-02-15 16:30:00,11,LAX,308,SJC
2001-03-06 06:00:00,7,PHX,256,LAS
2001-02-25 13:25:00,13,BWI,220,ISP
2001-02-28 10:20:00,4,HOU,359,JAN
2001-02-02 06:45:00,-9,PHX,647,SMF
2001-02-04 08:00:00,8,MCO,989,MDW
2001-01-18 08:30:00,-5,DTW,440,STL
2001-03-30 12:20:00,-5,LBB,293,DAL
2001-03-01 13:44:00,9,BUR,325,OAK
2001-03-20 06:30:00,-15,ELP,562,DAL
2001-03-06 16:15:00,-4,HOU,419,OKC
2001-01-09 09:05:00,13,SDF,254,STL
2001-02-04 08:35:00,-13,MCI,451,IND
2001-03-26 15:30:00,8,MHT,377,BWI
2001-02-20 18:15:00,0,MDW,251,STL
2001-02-22 12:45:00,0,BUR,358,SMF
2001-02-12 16:40:00,10,HOU,239,DAL
2001-02-05 12:55:00,-13,SAN,628,ABQ
2001-01-20 17:25:00,4,SLC,291,BOI
2001-03-14 17:55:00,-4,ISP,765,MDW
2001-01-07 09:45:00,-12,OAK,1489,MCI
2001-02-26 09:30:00,4,BWI,288,ALB
2001-03-03 08:55:00,-1,ISP,765,MDW
2001-01-09 08:45:00,-2,HOU,148,AUS
2001-02-15 19:00:00,-2,CLE,307,MDW
2001-01-23 16:20:00,-10,MDW,395,BNA
2001-01-10 18:40:00,0,AMA,324,DAL
2001-01-09 11:50:00,17,OAK,371,SNA
2001-02-01 17:00:00,-10,LAX,370,PHX
2001-01-20 07:25:00,18,BNA,491,MCI
2001-01-28 10:10:00,-2,ELP,636,SAN
2001-01-08 13:40:00,0,FLL,197,TPA
2001-01-05 13:00:00,3,LAS,1069,SAT
2001-01-21 20:30:00,6,GEG,279,PDX
2001-01-06 08:00:00,-3,SMF,389,ONT
2001-02-01 13:20:00,-5,MSY,303,HOU
2001-02-05 14:00:00,-10,SJC,308,LAX
2001-01-08 15:40:00,-13,MDW,611,BWI
2001-01-08 07:40:00,-5,OAK,325,BUR
2001-03-16 16:06:00,3,DAL,248,SAT
2001-01-25 21:35:00,-10,MDW,284,CMH
2001-02-13 07:05:00,14,LAS,407,OAK
2001-02-12 12:57:00,-4,STL,1262,PHX
2001-02-13 08:20:00,7,BOI,335,RNO
2001-02-09 10:17:00,2,MDW,611,BWI
2001-01-15 13:10:00,4,LAS,256,PHX
2001-03-29 16:48:00,33,STL,351,TUL
2001-02-22 11:15:00,-5,ELP,677,HOU
2001-01-24 17:40:00,-1,BWI,328,PVD
2001-03-27 11:04:00,0,OAK,337,LAX
2001-03-13 14:20:00,-10,STL,440,DTW
2001-01-30 08:55:00,1,BWI,925,FLL
2001-03-04 18:18:00,0,PHX,601,RNO
2001-03-07 12:30:00,-14,LAX,236,LAS
2001-03-06 17:40:00,0,FLL,197,TPA
2001-02-19 21:57:00,137,SJC,308,LAX
2001-03-30 15:00:00,-7,SAN,628,ABQ
